"country","date","name","actual","consensus","previous","volatility"
"United States","20151126 00:00:00","Thanksgiving day","","","","0"
"Australia","20151126 00:30:00","Private Capital Expenditure","","","","1"
"Spain","20151126 08:00:00","Gross Domestic Product (YoY)","","","","1"
"Spain","20151126 08:00:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20151126 08:15:00","Industrial Production (QoQ)","","","","2"
"Switzerland","20151126 08:15:00","Industrial Production (YoY)","","","","2"
"European Monetary Union","20151126 09:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20151126 09:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20151126 09:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20151126 09:30:00","Financial Stability Report","","","","2"
"Germany","20151126 12:00:00","Gfk Consumer Confidence Survey","","","","2"
"Japan","20151126 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20151126 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20151126 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20151126 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20151126 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20151126 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20151126 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20151126 23:30:00","Unemployment Rate","","","","2"
"Japan","20151126 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20151126 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20151126 23:50:00","Foreign bond investment","","","","2"
