"country","date","name","actual","consensus","previous","volatility"
"Australia","20170215 00:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"Australia","20170215 00:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Russia","20170215 01:00:00","Budget Fulfilment","","","","1"
"China","20170215 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Spain","20170215 08:00:00","HICP (YoY)","","","","1"
"Spain","20170215 08:00:00","HICP (MoM)","","","","1"
"Spain","20170215 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20170215 08:00:00","Consumer Price Index (YoY)","","","","1"
"European Monetary Union","20170215 08:00:00","Non-monetary policy's ECB meeting","","","","3"
"Greece","20170215 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170215 09:00:00","Consumer Price Index (YoY)","","","","1"
"United Kingdom","20170215 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20170215 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20170215 09:30:00","ILO Unemployment Rate (3M)","","","","1"
"United Kingdom","20170215 09:30:00","Claimant Count Change","","","","1"
"United Kingdom","20170215 09:30:00","Claimant Count Rate","","","","1"
"European Monetary Union","20170215 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20170215 10:00:00","Trade Balance s.a.","","","","2"
"United States","20170215 12:00:00","MBA Mortgage Applications","","","","1"
"India","20170215 12:00:00","M3 Money Supply","","","","1"
"United States","20170215 13:30:00","NY Empire State Manufacturing Index","","","","2"
"United States","20170215 13:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20170215 13:30:00","Retail Sales control group","","","","2"
"United States","20170215 13:30:00","Retail Sales (MoM)","","","","2"
"United States","20170215 13:30:00","Consumer Price Index Core s.a","","","","1"
"United States","20170215 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20170215 13:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20170215 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20170215 13:30:00","Consumer Price Index (YoY)","","","","3"
"United States","20170215 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"Canada","20170215 13:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20170215 14:15:00","Capacity Utilization","","","","2"
"United States","20170215 14:15:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170215 14:30:00","CB Leading Economic Index","","","","1"
"United States","20170215 15:00:00","Business Inventories","","","","1"
"United States","20170215 15:00:00","NAHB Housing Market Index","","","","2"
"United States","20170215 15:00:00","Fed's Yellen Speech","","","","3"
"United States","20170215 15:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170215 17:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20170215 17:45:00","FOMC Member Harker Speech","","","","1"
"United States","20170215 21:00:00","Total Net TIC Flows","","","","1"
"United States","20170215 21:00:00","Net Long-Term TIC Flows","","","","1"
"New Zealand","20170215 21:30:00","Business NZ PMI","","","","2"
"Japan","20170215 23:50:00","Foreign bond investment","","","","2"
"Japan","20170215 23:50:00","Foreign investment in Japan stocks","","","","2"
