"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120822 12:00:00","Samaras-Junker meeting","","","","2"
"Canada","20120822 12:30:00","Retail Sales (MoM)","","0.100  %","0.300  %","2"
"Canada","20120822 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","0.500  %","1"
"Mexico","20120822 13:00:00","Retail Sales (MoM)","","","-0.200  %","1"
"Mexico","20120822 13:00:00","Retail Sales (YoY)","","","5.200  %","1"
"United States","20120822 14:00:00","Existing Home Sales (MoM)",""," 4.520 "," 4.370 ","2"
"United States","20120822 14:00:00","Existing Home Sales Change","","3.800  %","-5.400  %","1"
"United States","20120822 14:30:00","EIA Crude Oil Stocks change","",""," -3.699 ","1"
"Canada","20120822 15:00:00","BoC Governor Mark Carney Speech","","","","3"
"United States","20120822 18:00:00","FOMC Minutes","","","","3"
"Colombia","20120822 18:00:00","Industrial ouput (YoY)","","","","1"
"Colombia","20120822 19:00:00","Retail Sales (YoY)","","","","1"
"Argentina","20120822 19:00:00","Trade Balance (MoM)","","","$ 1,517.000 ","1"
"Japan","20120822 23:50:00","Foreign bond investment","","","¥ 170.100 ","1"
"Japan","20120822 23:50:00","Foreign investment in Japan stocks","","","¥ -68.100 ","1"
