"country","date","name","actual","consensus","previous","volatility"
"China","20170609 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20170609 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20170609 01:30:00","Consumer Price Index (YoY)","","","","2"
"Australia","20170609 01:30:00","Investment Lending for Homes","","","","2"
"Australia","20170609 01:30:00","Home Loans","","","","2"
"China","20170609 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170609 02:00:00","New Loans","","","","1"
"Japan","20170609 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Germany","20170609 06:00:00","Exports (MoM)","","","","2"
"Germany","20170609 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20170609 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20170609 06:00:00","Imports (MoM)","","","","2"
"France","20170609 06:45:00","Industrial Output (MoM)","","","","1"
"France","20170609 06:45:00","Budget","","","","1"
"United Kingdom","20170609 08:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20170609 08:30:00","Consumer Inflation Expectations","","","","2"
"United Kingdom","20170609 08:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170609 08:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170609 08:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170609 08:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20170609 08:30:00","Total Trade Balance","","","","1"
"United Kingdom","20170609 08:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20170609 08:30:00","Trade Balance; non-EU","","","","1"
"Greece","20170609 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20170609 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170609 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170609 10:00:00","Global Trade Balance","","","","1"
"India","20170609 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170609 11:30:00",""FX Reserves","","","","India"
"Brazil","20170609 12:00:00","IPCA Inflation","","","","1"
"United Kingdom","20170609 12:00:00","NIESR GDP Estimate (3M)","","","","1"
"Canada","20170609 12:30:00","Capacity Utilization","","","","1"
"Canada","20170609 12:30:00","Unemployment Rate","","","","3"
"Canada","20170609 12:30:00","Net Change in Employment","","","","3"
"Canada","20170609 12:30:00","Participation rate","","","","2"
"Mexico","20170609 13:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20170609 13:00:00","Industrial Output (YoY)","","","","1"
"Russia","20170609 13:00:00","Foreign Trade","","","","1"
"United States","20170609 14:00:00","Wholesale Inventories","","","","1"
"United States","20170609 14:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United States","20170609 17:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20170609 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170609 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170609 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170609 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170609 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170609 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170609 19:30:00","CFTC AUD NC net positions","","","","1"
