"country","date","name","actual","consensus","previous","volatility"
"Italy","20170106 00:00:00","Epiphany","","","","0"
"Spain","20170106 00:00:00","Epiphany","","","","0"
"Greece","20170106 00:00:00","Epiphany","","","","0"
"Japan","20170106 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Russia","20170106 00:00:00","Bank holiday","","","","0"
"Australia","20170106 00:30:00","Exports","","","","2"
"Australia","20170106 00:30:00","Imports","","","","2"
"Australia","20170106 00:30:00","Trade Balance","","","","2"
"Germany","20170106 07:00:00","Retail Sales (YoY)","","","","1"
"Germany","20170106 07:00:00","Retail Sales (MoM)","","","","1"
"Germany","20170106 07:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Germany","20170106 07:00:00","Factory Orders s.a. (MoM)","","","","1"
" EUR"","20170106 07:45:00",""Imports","","","","France"
" EUR"","20170106 07:45:00",""Exports","","","","France"
"France","20170106 07:45:00","Trade Balance EUR","","","","1"
"France","20170106 07:45:00","Current Account","","","","1"
"Switzerland","20170106 08:00:00","Foreign Currency Reserves","","","","1"
"European Monetary Union","20170106 10:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20170106 10:00:00","Business Climate","","","","1"
"European Monetary Union","20170106 10:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20170106 10:00:00","Services Sentiment","","","","1"
"European Monetary Union","20170106 10:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20170106 10:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20170106 10:00:00","Retail Sales (MoM)","","","","1"
"India","20170106 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170106 11:30:00",""FX Reserves","","","","India"
"United States","20170106 13:30:00","Average Weekly Hours","","","","1"
"United States","20170106 13:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20170106 13:30:00","Nonfarm Payrolls","","","","3"
"United States","20170106 13:30:00","Labor Force Participation Rate","","","","2"
"United States","20170106 13:30:00","Average Hourly Earnings (MoM)","","","","3"
"United States","20170106 13:30:00","Unemployment Rate","","","","3"
"United States","20170106 13:30:00","Trade Balance","","","","2"
"Canada","20170106 13:30:00","Imports","","","","1"
"Canada","20170106 13:30:00","International Merchandise Trade","","","","1"
"Canada","20170106 13:30:00","Exports","","","","1"
"Canada","20170106 13:30:00","Participation rate","","","","2"
"Canada","20170106 13:30:00","Unemployment Rate","","","","2"
"Canada","20170106 13:30:00","Net Change in Employment","","","","2"
"Mexico","20170106 14:00:00","Consumer Confidence","","","","1"
"Mexico","20170106 14:00:00","Consumer Confidence s.a","","","","1"
"United States","20170106 15:00:00","Factory Orders (MoM)","","","","2"
"Canada","20170106 15:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20170106 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"China","20170106 17:00:00","Foreign Exchange Reserves (MoM)","","","","1"
