"country","date","name","actual","consensus","previous","volatility"
"Australia","20100901 01:30:00","Gross Domestic Product (YoY)","3.12%","2.80%","2.30%","1"
"Australia","20100901 01:30:00","Gross Domestic Product (QoQ)","1.1%","0.9%","0.7%","1"
"China","20100901 02:00:00","Manufacturing PMI","51.7","","51.2","0"
"China","20100901 02:30:00","HSBC Manufacturing PMI","51.9","","49.4","1"
"New Zealand","20100901 03:00:00","ANZ Commodity Price","-1.4%","","-0.8%","2"
"Japan","20100901 05:00:00","Vehicle Sales (YoY)","46.7%","","15.0%","1"
"Australia","20100901 06:30:00","RBA Commodity Index SDR (YoY)","53.0%","","43.8%","1"
"Germany","20100901 07:00:00","Retail Sales (MoM)","0.5%","","0.1%","1"
"Switzerland","20100901 07:30:00","SVME - Purchasing Managers' Index","61.4","65.8","66.9","2"
"Germany","20100901 07:55:00","Purchasing Manager Index Manufacturing","58.2","58.2","61.2","2"
"European Monetary Union","20100901 08:00:00","Purchasing Manager Index Manufacturing","55.1","","56.7","2"
"United Kingdom","20100901 08:30:00","Purchasing Manager Index Manufacturing","53.7","57.0","56.9","1"
"United States","20100901 11:00:00","MBA Mortgage Applications","2.7%","","4.9%","1"
"United States","20100901 12:15:00","ADP Employment Change","10K","20K","37K","2"
"United States","20100901 14:00:00","ISM Prices Paid","61.5","56.0","57.5","1"
"United States","20100901 14:00:00","ISM Manufacturing","56.3","53.0","55.5","2"
"United States","20100901 14:00:00","Construction Spending (MoM)","-1.4%","-0.5%","-0.8%","1"
"United States","20100901 14:30:00","EIA Crude Oil Stocks change","3.4M","","4.1M","1"
"United States","20100901 21:00:00","Total Vehicle Sales","11.47M","11.60M","12.10M","1"
"Australia","20100902 01:30:00","Trade Balance","1.378B","3.100B","3.536B","2"
"Switzerland","20100902 05:45:00","Gross Domestic Product (YoY)","2.6%","2.6%","1.9%","3"
"Switzerland","20100902 05:45:00","Gross Domestic Product s.a. (QoQ)","0.7%","0.8%","0.8%","1"
"United Kingdom","20100902 06:00:07","Nationwide Housing Prices n.s.a (YoY)","3.9%","","6.6%","2"
"United Kingdom","20100902 06:00:21","Nationwide Housing Prices s.a (MoM)","-0.8%","","-0.5%","2"
"Switzerland","20100902 08:15:00","Real Retail Sales (YoY)","4.7%","","1.0%","1"
"United Kingdom","20100902 08:30:00","PMI Construction","52.1","53.9","54.1","1"
"European Monetary Union","20100902 09:00:00","Producer Price Index (MoM)","0.2%","0.3%","0.3%","2"
"European Monetary Union","20100902 09:00:00","Producer Price Index (YoY)","4.0%","3.9%","3.0%","2"
"European Monetary Union","20100902 09:00:00","Gross Domestic Product s.a. (QoQ)","1.0%","1.0%","-0.6%","3"
"European Monetary Union","20100902 09:00:00","Gross Domestic Product s.a. (YoY)","1.9%","1.7%","1.2%","2"
"European Monetary Union","20100902 11:45:00","ECB Interest Rate Decision","1%","1%","1%","3"
"United States","20100902 12:30:00","Nonfarm Productivity","-1.8%","-2.0%","3.9%","2"
"United States","20100902 12:30:00","Unit Labor Costs","1.3%","1.4%","-3.7%","1"
"United States","20100902 12:30:00","Continuing Jobless Claims","4480K","4400K","4479K","2"
"European Monetary Union","20100902 12:30:00","ECB Trichet's Speech","","","","2"
"United States","20100902 12:30:00","Initial Jobless Claims","478K","478K","478K","2"
"United States","20100902 13:00:04","Fed's Bernanke testifies","","","","2"
"United States","20100902 14:00:00","Pending Home Sales (MoM)","4.5%","-1.5%","-2.6%","3"
"United States","20100902 14:00:00","Factory Orders","0.1%","0.5%","-1.2%","2"
"Australia","20100902 23:30:00","AiG Performance of Services Index","47.5","","46.6","2"
"Japan","20100902 23:50:00","Capital Spending","-1.7%","","-11.5%","1"
"Switzerland","20100903 07:15:00","Consumer Price Index (YoY)","0.3%","0.4%","0.4%","1"
"Switzerland","20100903 07:15:00","Consumer Price Index (MoM)","0.0%","0.0%","-0.7%","1"
"Germany","20100903 07:55:00","Purchasing Manager Index Services","57.2","58.5","58.5","1"
"European Monetary Union","20100903 08:00:00","Purchasing Manager Index Services","55.9","55.6","55.6","2"
"United Kingdom","20100903 08:30:17","Purchasing Manager Index Services","51.3","52.8","53.1","1"
"European Monetary Union","20100903 09:00:00","Retail Sales (YoY)","1.4%","0.6%","1.4%","2"
"European Monetary Union","20100903 09:00:00","Retail Sales (MoM)","0.1%","0.2%","0.3%","2"
"United States","20100903 12:30:00","Average Weekly Hours","34.2","34.2","34.2","1"
"United States","20100903 12:30:00","Unemployment Rate","9.6%","9.6%","9.5%","3"
"United States","20100903 12:30:00","Average Hourly Earnings (YoY)","1.7%","1.8%","1.8%","1"
"United States","20100903 12:30:00","Nonfarm Payrolls","-57K","-105K","-54K","3"
"United States","20100903 12:30:00","Average Hourly Earnings (MoM)","0.3%","0.1%","0.2%","1"
"United States","20100903 14:00:00","ISM Non-Manufacturing","51.5","53.5","54.3","2"
"Australia","20100905 00:30:00","TD Securities Inflation (YoY)","3.0%","","2.8%","1"
"Australia","20100905 00:30:00","TD Securities Inflation (MoM)","0.2%","","0.1%","1"
"Canada","20100906 00:00:00","Labour Day","","","","0"
"United States","20100906 00:00:00","Labor Day","","","","0"
"Australia","20100906 01:30:00","ANZ Job Advertisements","2.3%","","1.4%","1"
"Japan","20100906 04:00:00","BoJ Monetary Policy Meeting Minutes","","","","3"
"European Monetary Union","20100906 08:30:00","Sentix Investor Confidence","7.6","9.0","8.2","1"
"United Kingdom","20100906 23:01:00","BRC Retail Sales Monitor - All (YoY)","1.0%","","0.5%","1"
"Australia","20100906 23:30:00","AiG Performance of Construction Index","43.2","","43.3","1"
"Japan","20100907 03:40:02","BoJ Interest Rate Decision","0.1%","0.1%","0.1%","3"
"Australia","20100907 04:30:00","RBA Monetary Policy Statement","","","","2"
"Australia","20100907 04:30:00","RBA Interest Rate Decision","4.5%","4.5%","4.5%","3"
"Japan","20100907 05:00:00","Coincident Index","101.8","101.8","101.3","1"
"Japan","20100907 05:00:00","Leading Economic Index","98.2","98.2","99.0","2"
"Switzerland","20100907 05:45:00","Unemployment Rate n.s.a (MoM)","3.8%","3.7%","3.8%","2"
"Germany","20100907 10:00:00","Factory Orders n.s.a. (YoY)","18.4%","20.8%","24.6%","1"
"Germany","20100907 10:00:00","Factory Orders s.a. (MoM)","-1.7%","0.5%","3.6%","2"
"United States","20100907 21:00:00","Bloomberg Consumer Comfort Index","-43","","-45","1"
"United Kingdom","20100907 23:01:00","BRC Shop Price Index (MoM)","1.7%","","1.5%","1"
