"country","date","name","actual","consensus","previous","volatility"
"United States","20150827 00:00:00","Jackson Hole Symposium","","","","3"
"Australia","20150827 01:30:00","Private Capital Expenditure","","","","1"
"Germany","20150827 06:00:00","Import Price Index (MoM)","","","","1"
"Germany","20150827 06:00:00","Import Price Index (YoY)","","","","1"
"United Kingdom","20150827 06:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20150827 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","2"
"France","20150827 06:45:00","Individual Investment (Current Year)","","","","1"
"France","20150827 06:45:00","Business Climate","","","","1"
"Spain","20150827 07:00:00","Gross Domestic Product (YoY)","","","","1"
"Spain","20150827 07:00:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20150827 07:15:00","Industrial Production (QoQ)","","","","2"
"Switzerland","20150827 07:15:00","Industrial Production (YoY)","","","","2"
"European Monetary Union","20150827 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20150827 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20150827 08:00:00","M3 Money Supply (YoY)","","","","1"
"United States","20150827 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20150827 12:30:00","Gross Domestic Product Price Index","","","","3"
"United States","20150827 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","3"
"United States","20150827 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","3"
"United States","20150827 12:30:00","Initial Jobless Claims","","","","2"
"United States","20150827 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20150827 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20150827 14:00:00","Pending Home Sales (MoM)","","","","1"
"United States","20150827 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20150827 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20150827 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20150827 23:05:00","Gfk Consumer Confidence","","","","2"
"Japan","20150827 23:30:00","Retail Trade (YoY)","","","","2"
"Japan","20150827 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20150827 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20150827 23:30:00","Retail Trade s.a (MoM)","","","","1"
"Japan","20150827 23:30:00","Jobs/applicants ratio","","","","2"
" Energy (YoY)"","20150827 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20150827 23:30:00","Unemployment Rate","","","","2"
"Japan","20150827 23:30:00","Large Retailer's Sales","","","","2"
"Japan","20150827 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20150827 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20150827 23:30:00","National Consumer Price Index (YoY)","","","","3"
"Japan","20150827 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
