"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20150429 01:00:00","ANZ Activity Outlook","41.300  %","","42.200  %","1"
"New Zealand","20150429 01:00:00","ANZ Business Confidence","",""," 35.800 ","3"
"United Kingdom","20150429 05:59:00","Nationwide Housing Prices n.s.a (YoY)","5.200  %","4.100  %","5.100  %","1"
"Switzerland","20150429 06:00:00","UBS Consumption Indicator"," 1.350 ",""," 1.210 ","2"
"United Kingdom","20150429 06:00:00","Nationwide Housing Prices s.a (MoM)","1.000  %","0.200  %","0.100  %","1"
"European Monetary Union","20150429 09:00:00","Consumer Confidence"," -4.600 "," -4.600 "," -3.700 ","2"
"United Kingdom","20150429 09:56:00","10-y Bond Auction","1.880  %","","1.683  %","1"
"United Kingdom","20150429 10:00:00","CBI Distributive Trades Survey - Realized (MoM)"," 12.000 "," 25.000 "," 18.000 ","2"
"United States","20150429 11:00:00","MBA Mortgage Applications","","","2.300  %","2"
"Germany","20150429 12:00:00","Consumer Price Index (YoY)","","0.400  %","0.300  %","2"
"Germany","20150429 12:00:00","Consumer Price Index (MoM)","","-0.100  %","0.500  %","2"
"Germany","20150429 12:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.100  %","0.500  %","2"
"Germany","20150429 12:00:00","Harmonised Index of Consumer Prices (YoY)","","0.200  %","0.100  %","2"
"United States","20150429 12:30:00","Gross Domestic Product Annualized","","1.100  %","2.200  %","3"
"United States","20150429 12:30:00","Gross Domestic Product Price Index","","0.400  %","0.200  %","2"
"Canada","20150429 12:30:00","Industrial Product Price (MoM)","","-0.100  %","1.800  %","1"
"Canada","20150429 12:30:00","Raw Material Price Index","","-2.000  %","6.100  %","1"
"United States","20150429 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","-0.400  %","2"
"United States","20150429 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","1.100  %","2"
"Belgium","20150429 13:00:00","Gross Domestic Product (QoQ)","","","0.200  %","1"
"Chile","20150429 13:00:00","Industrial Production (YoY)","","","-0.100  %","1"
"United States","20150429 14:00:00","Pending Home Sales (YoY)","","","12.000  %","2"
"United States","20150429 14:00:00","Pending Home Sales (MoM)","","1.000  %","3.100  %","1"
"United States","20150429 14:30:00","EIA Crude Oil Stocks change",""," 1.333 "," 5.315 ","1"
"United States","20150429 17:00:00","7-Year Note Auction","","","1.792  %","1"
"United States","20150429 18:00:00","Fed Interest Rate Decision","","","0.250  %","3"
"New Zealand","20150429 21:00:00","RBNZ Interest Rate Decision","","","3.500  %","3"
"New Zealand","20150429 21:00:00","Monetary Policy Statement ","","","","3"
"New Zealand","20150429 22:45:00","Building Permits s.a. (MoM)","","","-6.300  %","1"
"South Korea","20150429 23:00:00","Industrial Output (YoY)","","","-4.700  %","1"
"South Korea","20150429 23:00:00","Industrial Output Growth","","","2.600  %","1"
"South Korea","20150429 23:00:00","Service Sector Output","","","1.600  %","1"
"United Kingdom","20150429 23:05:00","Gfk Consumer Confidence",""," 4.000 "," 4.000 ","2"
"Japan","20150429 23:50:00","Industrial Production (YoY)","","","-2.000  %","2"
"Japan","20150429 23:50:00","Industrial Production (MoM)","","-2.300  %","-3.100  %","1"
