"country","date","name","actual","consensus","previous","volatility"
"United States","20160225 00:00:00","Fed's Bullard speech","","","","1"
"Australia","20160225 00:30:00","Private Capital Expenditure","","","","1"
"Japan","20160225 01:30:00","BOJ Board Member Kiuchi Speech","","","","1"
"Germany","20160225 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"Germany","20160225 07:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160225 07:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Spain","20160225 08:00:00","Gross Domestic Product (QoQ)","","","","1"
"Spain","20160225 08:00:00","Gross Domestic Product (YoY)","","","","1"
"Switzerland","20160225 08:15:00","Industrial Production (YoY)","","","","2"
"Switzerland","20160225 08:15:00","Industrial Production (QoQ)","","","","2"
"Italy","20160225 09:00:00","Consumer Confidence","","","","1"
"Italy","20160225 09:00:00","Business Confidence","","","","1"
"European Monetary Union","20160225 09:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20160225 09:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20160225 09:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20160225 09:30:00","Gross Domestic Product (YoY)","","","","3"
"European Monetary Union","20160225 09:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20160225 09:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20160225 09:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20160225 09:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20160225 09:30:00","Index of Services (3M/3M)","","","","1"
"Italy","20160225 10:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20160225 10:00:00","Retail Sales s.a. (MoM)","","","","1"
"European Monetary Union","20160225 10:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20160225 10:00:00","Consumer Price Index - Core (MoM)","","","","1"
"European Monetary Union","20160225 10:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20160225 10:00:00","Consumer Price Index - Core (YoY)","","","","2"
"Italy","20160225 11:00:00","Trade Balance non-EU","","","","1"
"United States","20160225 13:15:00","Fed's Lockhart speech","","","","1"
"United States","20160225 13:30:00","Continuing Jobless Claims","","","","1"
"United States","20160225 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160225 13:30:00","Durable Goods Orders","","","","3"
"United States","20160225 13:30:00","Durable Goods Orders ex Transportation","","","","3"
"United States","20160225 14:00:00","Housing Price Index (MoM)","","","","2"
"United States","20160225 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160225 16:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20160225 17:00:00","FOMC Member Williams speech","","","","1"
"United States","20160225 18:00:00","7-Year Note Auction","","","","1"
"New Zealand","20160225 21:45:00","Imports","","","","2"
"New Zealand","20160225 21:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20160225 21:45:00","Exports","","","","2"
"New Zealand","20160225 21:45:00","Trade Balance (MoM)","","","","2"
"Japan","20160225 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20160225 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20160225 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20160225 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20160225 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20160225 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
