"country","date","name","actual","consensus","previous","volatility"
"China","20150624 02:00:00","CB Leading Economic Index","","","","1"
"France","20150624 05:30:00","Gross Domestic Product (YoY)","","","","1"
"France","20150624 05:30:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20150624 06:00:00","UBS Consumption Indicator","","","","2"
"Germany","20150624 08:00:00","IFO - Business Climate","","","","2"
"Germany","20150624 08:00:00","IFO - Expectations","","","","2"
"Germany","20150624 08:00:00","IFO - Current Assessment","","","","2"
"Italy","20150624 08:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20150624 08:00:00","Wage Inflation (YoY)","","","","1"
"United Kingdom","20150624 08:30:00","BBA Mortgage Approvals","","","","1"
"Italy","20150624 09:00:00","Trade Balance non-EU","","","","1"
"United States","20150624 11:00:00","MBA Mortgage Applications","","","","1"
"European Monetary Union","20150624 11:00:00","Eurogroup meeting","","","","2"
"India","20150624 11:30:00","M3 Money Supply","","","","1"
"United States","20150624 12:30:00","Gross Domestic Product Price Index","","","","3"
"United States","20150624 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20150624 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20150624 12:30:00","Gross Domestic Product Annualized","","","","3"
"Switzerland","20150624 13:00:00","SNB Quarterly Bulletin","","","","2"
"United States","20150624 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20150624 17:00:00","5-Year Note Auction","","","","1"
