"country","date","name","actual","consensus","previous","volatility"
"Australia","20160128 00:30:00","Import Price Index (QoQ)","","","","1"
"Australia","20160128 00:30:00","Export Price Index (QoQ)","","","","1"
"Japan","20160128 05:00:00","Vehicle Production (YoY)","","","","1"
"China","20160128 06:00:00","CB Leading Economic Index","","","","1"
"Germany","20160128 07:00:00","Import Price Index (MoM)","","","","1"
"Germany","20160128 07:00:00","Import Price Index (YoY)","","","","1"
"Spain","20160128 08:00:00","Unemployment Survey","","","","1"
"Spain","20160128 08:00:00","Retail Sales (YoY)","","","","1"
"Italy","20160128 09:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20160128 09:00:00","Wage Inflation (YoY)","","","","1"
"United Kingdom","20160128 09:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20160128 09:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20160128 09:30:00","Index of Services (3M/3M)","","","","1"
"Italy","20160128 10:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20160128 10:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160128 10:00:00","Services Sentiment","","","","1"
"European Monetary Union","20160128 10:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20160128 10:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20160128 10:00:00","Business Climate","","","","1"
"United Kingdom","20160128 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"Portugal","20160128 11:00:00","Business Confidence","","","","1"
"Portugal","20160128 11:00:00","Consumer Confidence","","","","1"
"Germany","20160128 13:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20160128 13:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20160128 13:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"Germany","20160128 13:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"United States","20160128 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160128 13:30:00","Continuing Jobless Claims","","","","1"
"United States","20160128 13:30:00","Durable Goods Orders ex Transportation","","","","3"
"United States","20160128 13:30:00","Durable Goods Orders","","","","3"
"United States","20160128 15:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20160128 15:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20160128 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160128 16:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20160128 18:00:00","7-Year Note Auction","","","","1"
"New Zealand","20160128 21:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20160128 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20160128 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20160128 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20160128 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20160128 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20160128 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20160128 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20160128 23:30:00","Unemployment Rate","","","","2"
"Japan","20160128 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20160128 23:50:00","Industrial Production (MoM)","","","","2"
"Japan","20160128 23:50:00","Industrial Production (YoY)","","","","2"
