"country","date","name","actual","consensus","previous","volatility"
"Australia","20151022 00:30:00","National Australia Bank's Business Confidence (QoQ)","","","","2"
"France","20151022 06:45:00","Business Climate","","","","1"
"Spain","20151022 07:00:00","Unemployment Survey","","","","1"
"Italy","20151022 08:00:00","Trade Balance non-EU","","","","1"
"United Kingdom","20151022 08:30:00","Retail Sales (MoM)","","","","1"
"United Kingdom","20151022 08:30:00","Retail Sales (YoY)","","","","1"
"United Kingdom","20151022 08:30:00","Retail Sales ex-Fuel (YoY)","","","","1"
"United Kingdom","20151022 08:30:00","Retail Sales ex-Fuel (MoM)","","","","1"
"European Monetary Union","20151022 11:45:00","ECB Interest Rate Decision","","","","3"
"United States","20151022 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20151022 12:30:00","Initial Jobless Claims","","","","2"
"United States","20151022 12:30:00","Continuing Jobless Claims","","","","1"
"European Monetary Union","20151022 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"Canada","20151022 12:30:00","Retail Sales ex Autos (MoM)","","","","2"
"Canada","20151022 12:30:00","Retail Sales (MoM)","","","","1"
"United States","20151022 13:00:00","Housing Price Index (MoM)","","","","2"
"United States","20151022 14:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20151022 14:00:00","Existing Home Sales Change (MoM)","","","","1"
"United States","20151022 14:00:00","CB Leading Indicator (MoM)","","","","2"
"European Monetary Union","20151022 14:00:00","Consumer Confidence","","","","1"
"United States","20151022 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20151022 15:00:00","Kansas Fed manufacturing activity","","","","1"
