"country","date","name","actual","consensus","previous","volatility"
"Australia","20141030 01:00:00","HIA New Home Sales (MoM)","","","3.300  %","2"
"United Kingdom","20141030 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","8.500  %","9.400  %","1"
"United Kingdom","20141030 07:00:00","Nationwide Housing Prices s.a (MoM)","","0.300  %","-0.200  %","1"
"Switzerland","20141030 07:00:00","UBS Consumption Indicator","",""," 1.350 ","2"
"Switzerland","20141030 08:00:00","KOF Leading Indicator",""," 99.400 "," 99.100 ","2"
"Germany","20141030 08:55:00","Unemployment Change",""," 5.000 "," 13.000 ","2"
"Germany","20141030 08:55:00","Unemployment Rate s.a.","","6.700  %","6.700  %","2"
"South Africa","20141030 12:00:00","Trade Balance (in Rands)"," -16.300 B",""," -6.880 B","1"
"Chile","20141030 12:00:00","Unemployment rate","","","6.700  %","1"
"United States","20141030 12:30:00","Gross Domestic Product Annualized","","3.000  %","4.600  %","3"
"United States","20141030 12:30:00","Gross Domestic Product Price Index","","1.400  %","2.100  %","2"
"United States","20141030 12:30:00","Initial Jobless Claims",""," 283.000 "," 283.000 ","2"
"United States","20141030 12:30:00","Continuing Jobless Claims",""," 2.350 "," 2.351 ","2"
"United States","20141030 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","1.300  %","2.300  %","2"
"United States","20141030 12:30:00","Core Personal Consumption Expenditures (QoQ)","","1.400  %","2.000  %","2"
"Germany","20141030 13:00:00","Consumer Price Index (YoY)","","0.900  %","0.800  %","3"
"Germany","20141030 13:00:00","Consumer Price Index (MoM)","","-0.100  %","0.000  %","2"
"Germany","20141030 13:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.100  %","0.000  %","2"
"Germany","20141030 13:00:00","Harmonised Index of Consumer Prices (YoY)","","0.900  %","0.800  %","3"
"United States","20141030 13:00:00","Fed's Yellen Speech","","","","2"
"United States","20141030 14:30:00","EIA Natural Gas Storage change",""," 83.000 "," 94.000 ","1"
"United States","20141030 17:00:00","7-Year Note Auction","","","2.235  %","1"
"Mexico","20141030 20:30:00","Fiscal Balance, pesos","",""," -13.520 ","1"
"New Zealand","20141030 21:45:00","Building Permits s.a. (MoM)","","","0.000  %","1"
"Japan","20141030 23:30:00","National Consumer Price Index (YoY)","","","3.300  %","3"
"Japan","20141030 23:30:00","National CPI Ex Food, Energy (YoY)","","","2.300  %","2"
"Japan","20141030 23:30:00","National CPI Ex-Fresh Food (YoY)","","3.000  %","3.100  %","2"
"Japan","20141030 23:30:00","Tokyo Consumer Price Index (YoY)","","","2.900  %","1"
"Japan","20141030 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","2.000  %","1"
"Japan","20141030 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","2.500  %","2.600  %","1"
"Japan","20141030 23:30:00","Overall Household Spending (YoY)","","-4.300  %","-4.700  %","2"
"Japan","20141030 23:30:00","Unemployment Rate","","3.600  %","3.500  %","2"
"Japan","20141030 23:30:00","Jobs/applicants ratio",""," 1.090 "," 1.100 ","2"
