"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120409 n/a:00","Easter Monday","","","","0"
"Germany","20120409 n/a:00","Easter Monday","","","","0"
"Switzerland","20120409 n/a:00","Easter Monday","","","","0"
"Australia","20120409 n/a:00","Easter Monday","","","","0"
"Canada","20120409 n/a:00","Easter Monday","","","","0"
"China","20120409 01:30:00","Consumer Price Index (YoY)","","3.400  %","3.200  %","3"
"China","20120409 01:30:00","Producer Price Index (YoY)","","-0.200  %","0.000  %","3"
"Japan","20120409 05:00:00","Eco Watchers Survey: Current",""," 46.600 "," 45.900 ","2"
"Japan","20120409 05:00:00","Eco Watchers Survey: Outlook","",""," 50.100 ","2"
"Turkey","20120409 07:00:00","Industrial Production (YoY)","","","1.500  %","1"
"Romania","20120409 07:00:00","Trade Balance","","","€ -0.463 ","1"
"Greece","20120409 09:00:00","Consumer Price Index - Harmonized (YoY)","","","1.700  %","1"
"Greece","20120409 09:00:00","Consumer Price Index (YoY)","","","2.100  %","1"
"Greece","20120409 09:00:00","Industrial Production (YoY)","","","-5.000  %","1"
"Portugal","20120409 10:00:00","Global Trade Balance","","","€ -3.081 ","1"
"Brazil","20120409 11:00:00","Inflation Index/IGP-M","","","0.430  %","1"
"Chile","20120409 12:30:00","Trade Balance","","","$ 1,980.400 ","1"
"Mexico","20120409 13:00:00","12-Month Inflation","","","3.870  %","1"
"Mexico","20120409 13:00:00","Core Inflation","","","0.430  %","1"
"Mexico","20120409 13:00:00","Headline Inflation","","","0.200  %","1"
"Turkey","20120409 14:30:00","Treasury Cash Balance","",""," -8.134 ","1"
"United States","20120409 22:00:00","Fed's Bernanke Speech","","","","1"
"United Kingdom","20120409 23:01:00","RICS Housing Price Balance","","-12.000  %","-13.000  %","2"
