"country","date","name","actual","consensus","previous","volatility"
"Australia","20140702 01:30:00","Trade Balance"," -1,911.000 M",""," -780.000 M","2"
"United Kingdom","20140702 06:00:00","Nationwide Housing Prices n.s.a (YoY)","11.800  %","11.200  %","11.100  %","1"
"United Kingdom","20140702 06:00:00","Nationwide Housing Prices s.a (MoM)","1.000  %","0.600  %","0.700  %","1"
"United Kingdom","20140702 08:30:00","PMI Construction"," 62.600 "," 59.500 "," 60.000 ","1"
"European Monetary Union","20140702 09:00:00","Gross Domestic Product s.a. (YoY)","0.900  %","","0.900  %","2"
"European Monetary Union","20140702 09:00:00","Gross Domestic Product s.a. (QoQ)","0.200  %","","0.200  %","2"
"Australia","20140702 11:15:00","RBA Assist Gov Debelle Speech","","","","2"
"Brazil","20140702 12:00:00","Industrial Output (MoM)","","","-0.300  %","1"
"Brazil","20140702 12:00:00","Industrial Output (YoY)","","","-5.800  %","1"
"United States","20140702 12:15:00","ADP Employment Change",""," 200.000 "," 179.000 ","2"
"Singapore","20140702 13:30:00","Purchasing Managers Index","",""," 50.800 ","1"
"United States","20140702 13:45:00","ISM New York index","",""," 55.300 ","1"
"Denmark","20140702 14:00:00","Currency Reserves","",""," 436.700 ","1"
"United States","20140702 14:00:00","Factory Orders (MoM)","","-0.300  %","0.700  %","2"
"United States","20140702 14:30:00","EIA Crude Oil Stocks change","",""," 1.742 ","1"
"United States","20140702 15:00:00","Fed's Yellen Speech","","","","3"
"Australia","20140702 23:30:00","AiG Performance of Services Index","",""," 49.900 ","2"
"Japan","20140702 23:50:00","Foreign bond investment","","","¥ 1,486.500 ","1"
"Japan","20140702 23:50:00","Foreign investment in Japan stocks","","","¥ 295.600 ","1"
