"country","date","name","actual","consensus","previous","volatility"
"Australia","20140203 00:30:00","Building Permits (YoY)","","","22.200  %","2"
"China","20140203 01:00:00","Non-manufacturing PMI","",""," 54.600 ","2"
"Switzerland","20140203 08:30:00","SVME - Purchasing Managers' Index",""," 55.400 "," 53.900 ","2"
"Germany","20140203 08:53:00","Markit Manufacturing PMI",""," 56.300 ","","2"
"European Monetary Union","20140203 08:58:00","Markit Manufacturing PMI",""," 53.900 "," 52.700 ","2"
"United Kingdom","20140203 09:28:00","Markit Manufacturing PMI",""," 57.000 "," 57.300 ","2"
"Czech Republic","20140203 13:00:00","Budget Balance","",""," -80.900 ","1"
"Argentina","20140203 13:00:00","Tax Revenue (MoM)","",""," 79.600 ","1"
"Brazil","20140203 13:00:00","Trade Balance","",""," 2.654 ","1"
"Canada","20140203 13:30:00","Industrial Product Price (MoM)","","0.600  %","0.100  %","1"
"Canada","20140203 13:30:00","Raw Material Price Index","","1.600  %","-4.100  %","1"
"United States","20140203 13:58:00","Markit Manufacturing PMI","","","","2"
"United States","20140203 15:00:00","Construction Spending (MoM)","","0.200  %","1.000  %","2"
"United States","20140203 15:00:00","ISM Manufacturing PMI",""," 56.000 "," 57.000 ","2"
"United States","20140203 15:00:00","ISM Prices Paid",""," 53.900 "," 53.500 ","2"
"United States","20140203 22:00:00","Total Vehicle Sales",""," 15.650 "," 15.400 ","1"
"Korea, Republic of","20140203 23:00:00","Consumer Price Index Growth","","","0.100  %","1"
"Korea, Republic of","20140203 23:00:00","Consumer Price Index Growth (YoY)","","","1.100  %","1"
"Japan","20140203 23:50:00","Monetary Base (YoY)","","","46.600  %","1"
