"country","date","name","actual","consensus","previous","volatility"
"France","20160527 06:45:00","Consumer Confidence","","","","1"
"Spain","20160527 07:00:00","Retail Sales (YoY)","","","","1"
"Switzerland","20160527 07:15:00","Employment Level (QoQ)","","","","1"
"Italy","20160527 08:00:00","Consumer Confidence","","","","1"
"Italy","20160527 08:00:00","Business Confidence","","","","1"
"India","20160527 11:30:00","Bank Loan Growth","","","","1"
" USD"","20160527 11:30:00",""FX Reserves","","","","India"
"United States","20160527 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20160527 12:30:00","Gross Domestic Product Annualized","","","","2"
"United States","20160527 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20160527 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20160527 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160527 14:30:00","Fed's Yellen Speech","","","","2"
"United States","20160527 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
