"country","date","name","actual","consensus","previous","volatility"
"Japan","20140829 05:00:00","Housing Starts (YoY)","","-10.500  %","-9.500  %","2"
"United Kingdom","20140829 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","10.100  %","10.600  %","1"
"United Kingdom","20140829 06:00:00","Nationwide Housing Prices s.a (MoM)","","0.100  %","0.100  %","1"
"Germany","20140829 06:00:00","Retail Sales (YoY)","","1.500  %","0.400  %","2"
"Germany","20140829 06:00:00","Retail Sales (MoM)","","0.100  %","1.300  %","2"
"Switzerland","20140829 07:00:00","KOF Leading Indicator",""," 97.800 "," 98.100 ","2"
"Italy","20140829 08:00:00","Unemployment","","12.300  %","12.300  %","2"
"United Kingdom","20140829 08:30:00","Total Business Investment (QoQ)","","2.000  %","5.000  %","1"
"United Kingdom","20140829 08:30:00","Total Business Investment (YoY)","","10.800  %","10.600  %","2"
"European Monetary Union","20140829 09:00:00","Consumer Price Index (YoY)","","0.300  %","0.400  %","2"
"European Monetary Union","20140829 09:00:00","Consumer Price Index - Core (YoY)","","0.800  %","0.800  %","2"
"European Monetary Union","20140829 09:00:00","Unemployment Rate","","11.500  %","11.500  %","2"
"Italy","20140829 10:00:00","Gross Domestic Product (YoY)","","-0.300  %","-0.400  %","2"
"Brazil","20140829 12:00:00","Gross Domestic Product (QoQ)","","","0.200  %","1"
"Brazil","20140829 12:00:00","Gross Domestic Product (YoY)","","","1.900  %","1"
"Chile","20140829 12:00:00","Industrial Production (YoY)","","","1.200  %","1"
"South Africa","20140829 12:00:00","Trade Balance (in Rands)","",""," -0.190 ","1"
"United States","20140829 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","1.600  %","3"
"United States","20140829 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.100  %","0.200  %","2"
"United States","20140829 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","0.200  %","1"
"United States","20140829 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","1.600  %","1"
"United States","20140829 12:30:00","Personal Income (MoM)","","0.300  %","0.400  %","2"
"United States","20140829 12:30:00","Personal Spending","","0.200  %","0.400  %","2"
"Canada","20140829 12:30:00","Gross Domestic Product Annualized (QoQ)","","2.700  %","1.200  %","3"
"Canada","20140829 12:30:00","Gross Domestic Product (MoM)","","0.200  %","0.400  %","2"
"Canada","20140829 12:30:00","Raw Material Price Index","","-1.300  %","1.100  %","1"
"Canada","20140829 12:30:00","Industrial Product Price (MoM)","","-0.200  %","-0.100  %","1"
"Chile","20140829 13:00:00","Unemployment rate","","","6.500  %","1"
"Brazil","20140829 13:30:00","Nominal Budget Balance","",""," -20.792 ","1"
"Brazil","20140829 13:30:00","Primary Budget Surplus","",""," -2.100 ","1"
"United States","20140829 13:45:00","Chicago Purchasing Managers' Index",""," 56.000 "," 52.600 ","2"
"United States","20140829 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 80.100 "," 81.800 ","2"
"Colombia","20140829 17:00:00","National Jobless Rate","","","9.200  %","1"
"Argentina","20140829 19:00:00","Industrial Output n.s.a (YoY)","","","-0.300  %","1"
"Mexico","20140829 19:30:00","Fiscal Balance, pesos","",""," -154.840 ","1"
