"country","date","name","actual","consensus","previous","volatility"
"Australia","20150217 00:30:00","RBA Meeting's Minutes","","","","2"
"China","20150217 01:30:00","House Price Index ","-5.100  %","","-4.300  %","2"
"United Kingdom","20150217 09:30:00","Core Consumer Price Index (YoY)","1.400  %","1.300  %","1.300  %","2"
"European Monetary Union","20150217 09:30:00","Core Consumer Price Index (YoY)","1.400  %","1.300  %","1.300  %","2"
"United Kingdom","20150217 09:30:00","Consumer Price Index (MoM)","-0.900  %","-0.800  %","0.000  %","2"
"United Kingdom","20150217 09:30:00","Consumer Price Index (YoY)","0.300  %","0.300  %","0.500  %","2"
"European Monetary Union","20150217 09:30:00","Consumer Price Index (YoY)","0.300  %","0.300  %","0.500  %","2"
"United Kingdom","20150217 09:30:00","DCLG House Price Index (YoY)","9.800  %","10.300  %","10.000  %","1"
"United Kingdom","20150217 09:30:00","Producer Price Index - Input (YoY) n.s.a","-14.200  %","-12.200  %","-11.600  %","1"
"United Kingdom","20150217 09:30:00","PPI Core Output (MoM) n.s.a","0.200  %","0.100  %","0.000  %","1"
"United Kingdom","20150217 09:30:00","PPI Core Output (YoY) n.s.a ","0.500  %","0.400  %","0.800  %","2"
"United Kingdom","20150217 09:30:00","Producer Price Index - Input (MoM) n.s.a","-3.700  %","-2.500  %","-3.300  %","1"
"United Kingdom","20150217 09:30:00","Producer Price Index - Output (MoM) n.s.a","-0.500  %","-0.300  %","-0.300  %","1"
"United Kingdom","20150217 09:30:00","Producer Price Index - Output (YoY) n.s.a","-1.800  %","-1.400  %","-0.800  %","2"
"United Kingdom","20150217 09:30:00","Retail Price Index (YoY)","1.100  %","1.300  %","1.600  %","1"
"United Kingdom","20150217 09:30:00","Retail Price Index (MoM)","-0.800  %","-0.700  %","0.200  %","1"
"Germany","20150217 10:00:00","ZEW Survey - Economic Sentiment"," 53.000 "," 55.000 "," 48.400 ","2"
"Germany","20150217 10:00:00","ZEW Survey - Current Situation"," 45.500 "," 30.000 "," 22.400 ","2"
"European Monetary Union","20150217 10:00:00","ZEW Survey - Economic Sentiment"," 52.700 "," 51.300 "," 45.200 ","2"
"European Monetary Union","20150217 11:00:00","EcoFin Meeting","","","","2"
"Poland","20150217 13:00:00","Corporate Sector Wages","3.600  %","","3.700  %","1"
"Canada","20150217 13:30:00","Canadian portfolio investment in foreign securities","$ 13.890 B","","$ 1.830 B","1"
"Canada","20150217 13:30:00","Foreign portfolio investment in Canadian securities","$ -13.550 B","","$ 4.300 B","1"
"United States","20150217 13:30:00","NY Empire State Manufacturing Index"," 7.780 "," 8.500 "," 9.950 ","1"
"Poland","20150217 14:00:00","Unemployment (MoM)","","","11.500  %","1"
"New Zealand","20150217 14:55:00","GDT Price Index","10.100  %","","9.400  %","1"
"United States","20150217 15:00:00","NAHB Housing Market Index"," 55.000 "," 58.000 "," 57.000 ","2"
"United States","20150217 16:30:00","3-Month Bill Auction","0.015  %","","0.020  %","1"
"United States","20150217 16:30:00","6-Month Bill Auction","0.065  %","","0.085  %","1"
"Switzerland","20150217 17:15:00","SNB Chairman Jordan Speech","","","","3"
"United States","20150217 17:45:00","Philadelphia Fed's Plosser speech","","","","1"
"Colombia","20150217 22:00:00","Industrial ouput (YoY)","",""," -0.900 ","1"
"Colombia","20150217 22:00:00","Retail Sales (YoY)","",""," 8.400 ","1"
"Australia","20150217 23:00:00","CB Leading Indicator","","","0.100  %","1"
"Australia","20150217 23:30:00","Westpac Leading Index (MoM)","","","0.000  %","1"
