"country","date","name","actual","consensus","previous","volatility"
"China","20141114 02:00:00","New Loans",""," 650.000 "," 857.200 ","2"
"France","20141114 06:30:00","Gross Domestic Product (YoY)","","","0.800  %","2"
"Germany","20141114 07:00:00","Gross Domestic Product w.d.a (YoY)","","","1.200  %","2"
"Germany","20141114 07:00:00","Gross Domestic Product n.s.a (YoY)","","1.000  %","0.800  %","2"
"Germany","20141114 07:00:00","Gross Domestic Product s.a (QoQ)","","0.100  %","-0.200  %","2"
"Italy","20141114 09:00:00","Gross Domestic Product (YoY)","","-0.400  %","-0.200  %","2"
"European Monetary Union","20141114 10:00:00","Consumer Price Index - Core (YoY)","","","0.800  %","2"
"European Monetary Union","20141114 10:00:00","Consumer Price Index (YoY)","","0.400  %","0.300  %","2"
"European Monetary Union","20141114 10:00:00","Gross Domestic Product s.a. (YoY)","","0.700  %","","2"
"European Monetary Union","20141114 10:00:00","Gross Domestic Product s.a. (QoQ)","","0.100  %","0.200  %","2"
"Poland","20141114 13:00:00","Gross Domestic Product Qtr (YoY)","","","3.300  %","1"
"Poland","20141114 13:00:00","M3 Money Supply (YoY)","","","7.800  %","1"
"United States","20141114 13:30:00","Export Price Index (YoY)","","","-0.200  %","1"
"United States","20141114 13:30:00","Export Price Index (MoM)","","-0.400  %","-0.200  %","1"
"United States","20141114 13:30:00","Import Price Index (MoM)","","-1.500  %","-0.500  %","1"
"United States","20141114 13:30:00","Import Price Index (YoY)","","","-0.900  %","1"
"Canada","20141114 13:30:00","Manufacturing Shipments (MoM)","","1.100  %","-3.300  %","1"
"United States","20141114 13:30:00","Retail Sales (MoM)","","0.200  %","-0.300  %","3"
"United States","20141114 13:30:00","Retail Sales ex Autos (MoM)","","0.200  %","-0.200  %","2"
"United States","20141114 14:10:00","Fed's Bullard speech","","","","1"
"United States","20141114 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 87.500 "," 86.900 ","3"
"United States","20141114 15:00:00","Business Inventories","","0.200  %","0.200  %","2"
"United States","20141114 15:30:00","EIA Natural Gas Storage change",""," 37.000 "," 91.000 ","1"
"Peru","20141114 16:00:00","Gross Domestic Product","","","1.240  %","1"
"Argentina","20141114 19:00:00","Consumer Price Index (MoM)","","","1.400  %","1"
"Colombia","20141114 22:00:00","Industrial ouput (YoY)","",""," 0.300 ","1"
