"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20121025 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","-1.600  %","-1.400  %","2"
"United Kingdom","20121025 08:30:00","Gross Domestic Product (QoQ)","","0.600  %","-0.400  %","2"
"United Kingdom","20121025 08:30:00","Gross Domestic Product (YoY)","","-0.500  %","-0.500  %","2"
"United States","20121025 12:30:00","Chicago Fed National Activity Index ","",""," -0.870 ","1"
"United States","20121025 12:30:00","Durable Goods Orders","","6.900  %","-13.200  %","2"
"United States","20121025 12:30:00","Durable Goods Orders ex Transportation","","0.800  %","-1.600  %","2"
"United States","20121025 12:30:00","Initial Jobless Claims",""," 370.000 "," 388.000 ","1"
"United States","20121025 12:30:00","Continuing Jobless Claims","",""," 3.252 ","1"
"Mexico","20121025 13:00:00","Trade Balance s/a, $","","","$ -0.175 ","1"
"Mexico","20121025 13:00:00","Trade Balance, $","","","$ -0.979 ","1"
"United States","20121025 14:00:00","Pending Home Sales (MoM)","","2.400  %","-2.600  %","1"
"United States","20121025 14:00:00","Pending home sales (YoY)","","","10.700  %","1"
"United States","20121025 14:30:00","EIA Natural Gas Storage change","",""," 51.000 ","1"
"Korea, Republic of","20121025 21:00:00","Consumer Sentiment Index","",""," 99.000 ","1"
"New Zealand","20121025 21:45:00","Trade Balance (MoM)",""," -825.000 "," -789.000 ","2"
"New Zealand","20121025 21:45:00","Exports","","$ 3.340 ","$ 3.320 ","1"
"New Zealand","20121025 21:45:00","Imports","","$ 4.170 ","$ 4.100 ","1"
"New Zealand","20121025 21:45:00","Trade Balance (YoY)","","$ -0.900 ","$ -0.870 ","2"
"Korea, Republic of","20121025 23:00:00","Gross Domestic Product Growth ","","","0.300  %","1"
"Korea, Republic of","20121025 23:00:00","Gross Domestic Product Growth (YoY)","","","2.300  %","1"
"Japan","20121025 23:30:00","National Consumer Price Index (YoY)","","","-0.400  %","2"
"Japan","20121025 23:30:00","National CPI Ex Food, Energy (YoY)","","","-0.500  %","2"
"Japan","20121025 23:30:00","National CPI Ex-Fresh Food (YoY)","","-0.200  %","-0.300  %","2"
"Japan","20121025 23:30:00","Tokyo Consumer Price Index (YoY)","","","-0.700  %","1"
"Japan","20121025 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","-1.100  %","1"
"Japan","20121025 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","-0.500  %","-0.400  %","1"
