"country","date","name","actual","consensus","previous","volatility"
"Australia","20161027 00:30:00","Export Price Index (QoQ)","","","","1"
"Australia","20161027 00:30:00","Import Price Index (QoQ)","","","","1"
"Switzerland","20161027 06:00:00","UBS Consumption Indicator","","","","2"
"Spain","20161027 07:00:00","Unemployment Survey","","","","1"
"Italy","20161027 08:00:00","Consumer Confidence","","","","1"
"Italy","20161027 08:00:00","Business Confidence","","","","1"
"European Monetary Union","20161027 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20161027 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20161027 08:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20161027 08:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20161027 08:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20161027 08:30:00","Index of Services (3M/3M)","","","","1"
"Italy","20161027 09:00:00","Wage Inflation (YoY)","","","","1"
"Italy","20161027 09:00:00","Wage Inflation (MoM)","","","","1"
"Greece","20161027 09:00:00","Producer Price Index (YoY)","","","","1"
"United Kingdom","20161027 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"Brazil","20161027 11:00:00","Unemployment Rate","","","","1"
"Russia","20161027 11:00:00","Central Bank Reserves $","","","","1"
"United States","20161027 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20161027 12:30:00","Initial Jobless Claims","","","","2"
"United States","20161027 12:30:00","Durable Goods Orders","","","","3"
"United States","20161027 12:30:00","Durable Goods Orders ex Transportation","","","","3"
"United States","20161027 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20161027 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20161027 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20161027 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20161027 17:00:00","7-Year Note Auction","","","","1"
"United Kingdom","20161027 23:01:00","Gfk Consumer Confidence","","","","2"
"Japan","20161027 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20161027 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20161027 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20161027 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20161027 23:30:00","National Consumer Price Index (YoY)","","","","2"
" Energy (YoY)"","20161027 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20161027 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20161027 23:30:00","Unemployment Rate","","","","2"
"Japan","20161027 23:30:00","Overall Household Spending (YoY)","","","","2"
