"country","date","name","actual","consensus","previous","volatility"
"Japan","20160304 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Australia","20160304 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"Italy","20160304 09:00:00","Gross Domestic Product (YoY)","","","","2"
"Italy","20160304 09:00:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20160304 09:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20160304 09:30:00","Consumer Inflation Expectations","","","","2"
"India","20160304 11:30:00","Bank Loan Growth","","","","1"
" USD"","20160304 11:30:00",""FX Reserves","","","","India"
"United States","20160304 13:30:00","Unemployment Rate","","","","3"
"United States","20160304 13:30:00","Labor Force Participation Rate","","","","2"
"United States","20160304 13:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20160304 13:30:00","Average Hourly Earnings (YoY)","","","","1"
"United States","20160304 13:30:00","Average Weekly Hours","","","","2"
"United States","20160304 13:30:00","Nonfarm Payrolls","","","","3"
"United States","20160304 13:30:00","Trade Balance","","","","2"
"Canada","20160304 13:30:00","Labor Productivity (QoQ)","","","","1"
"Canada","20160304 13:30:00","Imports","","","","1"
"Canada","20160304 13:30:00","International Merchandise Trade","","","","1"
"Canada","20160304 13:30:00","Exports","","","","1"
"Canada","20160304 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"Canada","20160304 15:00:00","Ivey Purchasing Managers Index","","","","2"
"United States","20160304 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
