"country","date","name","actual","consensus","previous","volatility"
"China","20160715 01:32:55","M2 Money Supply (YoY)","","","","1"
"China","20160715 02:00:00","Industrial Production (YoY)","","","","2"
"China","20160715 02:00:00","NBS Press Conference","","","","2"
"China","20160715 02:00:00","New Loans","","","","1"
"China","20160715 02:00:00","Gross Domestic Product (YoY)","","","","3"
"China","20160715 02:00:00","Gross Domestic Product (QoQ)","","","","3"
"China","20160715 05:30:00","Retail Sales (YoY)","","","","2"
"China","20160715 05:30:00","Urban investment (YTD) (YoY)","","","","1"
"Italy","20160715 08:00:00","Global Trade Balance","","","","1"
"Italy","20160715 08:00:00","Trade Balance EU","","","","1"
"European Monetary Union","20160715 09:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20160715 09:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20160715 09:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20160715 09:00:00","Consumer Price Index - Core (MoM)","","","","2"
"European Monetary Union","20160715 09:00:00","Consumer Price Index - Core (YoY)","","","","2"
"European Monetary Union","20160715 09:00:00","Consumer Price Index (YoY)","","","","2"
"India","20160715 10:30:00","Trade Deficit Government","","","","1"
"United Kingdom","20160715 12:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160715 12:00:00","BOE's Governor Carney speech","","","","2"
"United States","20160715 12:30:00","Current Account","","","","1"
"United States","20160715 12:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20160715 12:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20160715 12:30:00","Retail control","","","","2"
"United States","20160715 12:30:00","Retail Sales (MoM)","","","","3"
"United States","20160715 12:30:00","Consumer Price Index Core s.a","","","","2"
"United States","20160715 12:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20160715 12:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20160715 12:30:00","Consumer Price Index (YoY)","","","","2"
"United States","20160715 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20160715 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","2"
"Canada","20160715 12:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20160715 13:15:00","Capacity Utilization","","","","2"
"United States","20160715 13:15:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20160715 13:30:00","CB Leading Economic Index","","","","1"
"United States","20160715 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160715 14:00:00","Business Inventories","","","","1"
"United States","20160715 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
