"country","date","name","actual","consensus","previous","volatility"
"United States","20140905 00:15:00","Fed's Richard Fisher's speech","","","","2"
"United States","20140905 01:00:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","2"
"Japan","20140905 05:00:00","BoJ Monthly Economic Survey","","","","2"
"Japan","20140905 05:00:00","Leading Economic Index","",""," 105.900 ","2"
"Japan","20140905 05:00:00","Coincident Index","",""," 109.700 ","2"
"Germany","20140905 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","-0.500  %","2"
"United Kingdom","20140905 07:00:00","Halifax House Prices (3m/YoY)","","9.900  %","10.200  %","1"
"United Kingdom","20140905 07:00:00","Halifax House Prices (MoM)","","","1.400  %","1"
"Switzerland","20140905 07:15:00","Industrial Production (YoY)","","","4.300  %","2"
"Switzerland","20140905 07:15:00","Industrial Production (QoQ)","","","0.500  %","2"
"United Kingdom","20140905 08:30:00","Consumer Inflation Expectations","","","2.600  %","2"
"European Monetary Union","20140905 09:00:00","Gross Domestic Product s.a. (YoY)","","0.700  %","0.900  %","2"
"European Monetary Union","20140905 09:00:00","Gross Domestic Product s.a. (QoQ)","","0.000  %","0.200  %","2"
"Brazil","20140905 12:00:00","IPCA Inflation","","","0.140  %","1"
"United States","20140905 12:30:00","Average Hourly Earnings (YoY)","","","2.000  %","2"
"United States","20140905 12:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.000  %","1"
"United States","20140905 12:30:00","Average Weekly Hours",""," 34.500 "," 34.500 ","2"
"Chile","20140905 12:30:00","IMACEC","","","0.800  %","1"
"United States","20140905 12:30:00","Labor Force Participation Rate","","","62.900  %","2"
"Canada","20140905 12:30:00","Labor Productivity (QoQ)","","1.600  %","-0.100  %","1"
"United States","20140905 12:30:00","Nonfarm Payrolls",""," 225.000 "," 209.000 ","3"
"Canada","20140905 12:30:00","Participation rate","","66.100  %","65.900  %","1"
"Canada","20140905 12:30:00","Unemployment Rate","","7.000  %","7.000  %","3"
"United States","20140905 12:30:00","Unemployment Rate","","6.100  %","6.200  %","3"
"Canada","20140905 12:30:00","Net Change in Employment",""," 10.000 "," 0.200 ","3"
"Mexico","20140905 13:00:00","Consumer Confidence","",""," 90.500 ","1"
"Mexico","20140905 13:00:00","Consumer Confidence s.a","",""," 88.100 ","1"
"Mexico","20140905 14:00:00","Central Bank Interest Rate","","","3.000  %","1"
"Canada","20140905 14:00:00","Ivey Purchasing Managers Index","",""," 50.400 ","2"
"Canada","20140905 14:00:00","Ivey Purchasing Managers Index s.a",""," 55.300 "," 54.100 ","2"
"United States","20140905 14:15:00","Philadelphia Fed's Plosser speech","","","","1"
"Turkey","20140905 14:30:00","Treasury Cash Balance","",""," -13.700 ","1"
