"country","date","name","actual","consensus","previous","volatility"
"South Korea","20150501 00:00:00","Export Price Growth (YoY)","","","-6.800  %","1"
"South Korea","20150501 00:00:00","Import Price Growth (YoY)","","","-17.100  %","1"
"South Korea","20150501 00:00:00","Trade Balance","","","$ 5.800 ","1"
"China","20150501 01:00:00","NBS Manufacturing PMI",""," 50.000 "," 50.100 ","2"
"China","20150501 01:00:00","Non-manufacturing PMI","",""," 53.700 ","2"
"Japan","20150501 01:30:00","Labor Cash Earnings (YoY)","","0.400  %","0.500  %","2"
"Australia","20150501 01:30:00","Producer Price Index (YoY)","","","1.100  %","1"
"Australia","20150501 01:30:00","Producer Price Index (QoQ)","","0.200  %","0.100  %","1"
"Japan","20150501 01:35:00","Nomura/ JMMA Manufacturing Purchasing Manager Index",""," 49.800 "," 50.300 ","1"
"China","20150501 01:45:00","HSBC Manufacturing PMI","",""," 49.600 ","1"
"Singapore","20150501 02:00:00","Unemployment rate","","","1.900  %","1"
"Japan","20150501 04:00:00","Vehicle Production (YoY)","","","-5.300  %","1"
"Ireland","20150501 05:00:00","Purchasing Manager Index Manufacturing","",""," 56.800 ","1"
"Japan","20150501 05:00:00","Vehicle Sales (YoY)","","","-13.100  %","1"
"Australia","20150501 06:30:00","RBA Commodity Index SDR (YoY)","","","-19.700  %","1"
"United Kingdom","20150501 08:30:00","Consumer Credit","","£ 0.800 ","£ 0.740 ","2"
"United Kingdom","20150501 08:30:00","M4 Money Supply (YoY)","","","-3.200  %","1"
"United Kingdom","20150501 08:30:00","M4 Money Supply (MoM)","","","-0.200  %","1"
"United Kingdom","20150501 08:30:00","Mortgage Approvals",""," 62.400 "," 61.760 ","2"
"United Kingdom","20150501 08:30:00","Net Lending to Individuals (MoM)","","£ 2.600 ","£ 2.500 ","2"
"United Kingdom","20150501 08:30:00","Markit Manufacturing PMI",""," 54.600 "," 54.400 ","2"
"Canada","20150501 13:30:00","RBC Manufacturing PMI","",""," 48.900 ","2"
"United States","20150501 13:45:00","Markit Manufacturing PMI","",""," 55.700 ","2"
"United States","20150501 14:00:00","Construction Spending (MoM)","","0.500  %","-0.100  %","2"
"United States","20150501 14:00:00","ISM Manufacturing PMI",""," 52.000 "," 51.500 ","3"
"United States","20150501 14:00:00","ISM Prices Paid","",""," 39.000 ","2"
"United States","20150501 14:00:00","Reuters/Michigan Consumer Sentiment Index",""," 96.000 "," 93.000 ","2"
"United States","20150501 17:30:00","Total Vehicle Sales",""," 16.900 "," 17.200 ","1"
"United States","20150501 19:45:00","FOMC Member Williams speech","","","","2"
"Argentina","20150501 21:00:00","Tax Revenue (MoM)","",""," 105.400 ","1"
