"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120307 00:01:00","BRC Shop Price Index (MoM)","1.200  %","","1.400  %","1"
"Australia","20120307 00:30:00","Gross Domestic Product (QoQ)","","0.800  %","1.000  %","2"
"Australia","20120307 00:30:00","Gross Domestic Product (YoY)","","2.400  %","2.500  %","2"
"Korea, Republic of","20120307 03:00:00","Money Supply Growth","",""," 9.400 ","1"
"Japan","20120307 05:00:00","Leading Economic Index",""," 95.100 "," 94.000 ","2"
"Japan","20120307 05:00:00","Coincident Index",""," 95.000 "," 93.600 ","1"
"South Africa","20120307 06:00:00","Gross $Gold & Forex Reserve ","","","$ 51.451 ","1"
"South Africa","20120307 06:00:00","Net $Gold & Forex Reserve","","","$ 49.072 ","1"
"Switzerland","20120307 06:45:00","Unemployment Rate n.s.a (MoM)","","3.400  %","3.400  %","2"
"Hungary","20120307 08:00:00","Industrial Output (YoY)","","","2.100  %","1"
"Spain","20120307 08:00:00","Industrial Output Cal Adjusted (YoY)","","","-3.700  %","1"
"Denmark","20120307 08:00:00","Industrial Production (MoM)","","","5.600  %","1"
"Austria","20120307 08:30:00","Wholesale Prices n.s.a (MoM)","","","1.400  %","1"
"Austria","20120307 08:30:00","Wholesale Prices n.s.a (YoY)","","","3.400  %","1"
"Norway","20120307 09:00:00","Current Account","",""," 118.000 ","1"
"Czech Republic","20120307 09:00:00","FX Reserves","","","€ 30.730 ","1"
"Norway","20120307 09:00:00","Manufacturing Output","","","-0.300  %","1"
"South Africa","20120307 09:30:00","Business Confidence Index","",""," 97.100 ","1"
"Poland","20120307 10:00:00","NBP Base rate","","","4.500  %","1"
"Germany","20120307 11:00:00","Factory Orders s.a. (MoM)","","0.500  %","1.700  %","2"
"Germany","20120307 11:00:00","Factory Orders n.s.a. (YoY)","","-1.700  %","0.000  %","2"
"Brazil","20120307 11:00:00","Inflation Index/IGP-M","","","-0.060  %","1"
"India","20120307 11:30:00","M3 Money Supply","","","14.000  %","1"
"Brazil","20120307 12:00:00","Industrial Output (MoM)","","","0.900  %","1"
"Brazil","20120307 12:00:00","Industrial Output (YoY)","","","-1.200  %","1"
"United States","20120307 12:00:00","MBA Mortgage Applications","","","-0.300  %","1"
"Poland","20120307 13:00:00","Central Bank FX Reserves","","","€ 75.700 ","1"
"United States","20120307 13:15:00","ADP Employment Change",""," 208.000 "," 170.000 ","2"
"Canada","20120307 13:30:00","Building Permits (MoM)","","-4.000  %","11.100  %","1"
"United States","20120307 13:30:00","Nonfarm Productivity","","0.800  %","1.900  %","2"
"United States","20120307 13:30:00","Unit Labor Costs","","1.200  %","-2.500  %","1"
"Belgium","20120307 14:00:00","Gross Domestic Product (QoQ)","","","-0.200  %","1"
"Hungary","20120307 15:00:00","Budget Balance","",""," 107.300 ","1"
"United States","20120307 15:30:00","EIA Crude Oil Stocks change","",""," 4.160 ","1"
"United States","20120307 20:00:00","Consumer Credit Change","","$ 10.000 ","$ 19.310 ","2"
"New Zealand","20120307 20:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"Brazil","20120307 22:00:00","Interest Rate Decision","","","10.500  %","1"
"Japan","20120307 23:50:00","Gross Domestic Product (QoQ)","","0.300  %","1.400  %","2"
"Japan","20120307 23:50:00","Gross Domestic Product Annualized","","-0.600  %","5.600  %","2"
"Japan","20120307 23:50:00","Gross Domestic Product Deflator (YoY)","","","-2.200  %","1"
"Japan","20120307 23:50:00","Trade Balance - BOP Basis","","","¥ -145.800 ","2"
"Japan","20120307 23:50:00","Current Account n.s.a.","","¥ -317.800 ","¥ 303.500 ","1"
