"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20151030 00:00:00","ANZ Business Confidence","","","","1"
"New Zealand","20151030 00:00:00","ANZ Activity Outlook","","","","1"
"United Kingdom","20151030 00:05:00","Gfk Consumer Confidence","","","","2"
"Australia","20151030 00:30:00","Private Sector Credit (YoY)","","","","2"
"Australia","20151030 00:30:00","Private Sector Credit (MoM)","","","","2"
"Australia","20151030 00:30:00","Producer Price Index (QoQ)","","","","1"
"Australia","20151030 00:30:00","Producer Price Index (YoY)","","","","1"
"Japan","20151030 02:00:00","BoJ Interest Rate Decision","","","","3"
"Japan","20151030 02:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20151030 05:00:00","Construction Orders (YoY)","","","","1"
"Japan","20151030 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20151030 05:00:00","Annualized Housing Starts","","","","1"
"Japan","20151030 06:00:00","BoJ outlook report","","","","2"
"India","20151030 06:30:00","Infrastructure Output (YoY)","","","","1"
"Japan","20151030 06:30:00","BoJ Press Conference","","","","3"
"Germany","20151030 07:00:00","Retail Sales (MoM)","","","","1"
"Germany","20151030 07:00:00","Retail Sales (YoY)","","","","1"
"France","20151030 07:45:00","Producer Prices (MoM)","","","","1"
"France","20151030 07:45:00","Consumer Spending (MoM)","","","","1"
"Spain","20151030 08:00:00","Gross Domestic Product - Estimated (QoQ)","","","","1"
"Spain","20151030 08:00:00","Gross Domestic Product - Estimated (YoY)","","","","1"
"Spain","20151030 08:00:00","Current Account Balance","","","","1"
"Switzerland","20151030 08:00:00","KOF Leading Indicator","","","","2"
"Italy","20151030 09:00:00","Unemployment","","","","2"
" INR"","20151030 09:30:00",""Federal Fiscal Deficit","","","","India"
"Italy","20151030 10:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20151030 10:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20151030 10:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20151030 10:00:00","Consumer Price Index (MoM)","","","","1"
"Greece","20151030 10:00:00","Retail Sales (YoY)","","","","1"
"Greece","20151030 10:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20151030 10:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20151030 10:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20151030 10:00:00","Consumer Price Index (YoY)","","","","3"
"Italy","20151030 11:00:00","Producer Price Index (YoY)","","","","1"
"Italy","20151030 11:00:00","Producer Price Index (MoM)","","","","1"
"India","20151030 11:30:00","Bank Loan Growth","","","","1"
" USD"","20151030 11:30:00",""FX Reserves","","","","India"
"United States","20151030 12:30:00","Personal Income (MoM)","","","","2"
"United States","20151030 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20151030 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","2"
"United States","20151030 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20151030 12:30:00","Personal Spending","","","","2"
"United States","20151030 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","2"
"United States","20151030 12:30:00","Employment cost index","","","","1"
"Canada","20151030 12:30:00","Gross Domestic Product (MoM)","","","","2"
"United States","20151030 13:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20151030 14:00:00","FOMC Member Williams speech","","","","1"
"United States","20151030 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
