"country","date","name","actual","consensus","previous","volatility"
"China","20160401 01:00:00","Non-manufacturing PMI","","","","2"
"China","20160401 01:00:00","NBS Manufacturing PMI","","","","2"
"China","20160401 01:45:00","Caixin Manufacturing PMI","","","","2"
"Japan","20160401 02:00:00","Nikkei Manufacturing PMI","","","","1"
"Japan","20160401 05:00:00","Vehicle Sales (YoY)","","","","1"
"Australia","20160401 05:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"United Kingdom","20160401 06:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20160401 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"Spain","20160401 07:15:00","Markit Manufacturing PMI","","","","1"
"Switzerland","20160401 07:15:00","Real Retail Sales (YoY)","","","","3"
"Switzerland","20160401 07:30:00","SVME - Purchasing Managers' Index","","","","1"
"Italy","20160401 07:45:00","Markit Manufacturing PMI","","","","1"
"France","20160401 07:50:00","Markit Manufacturing PMI","","","","1"
"Germany","20160401 07:55:00","Markit Manufacturing PMI","","","","2"
"Italy","20160401 08:00:00","Unemployment","","","","2"
"Greece","20160401 08:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20160401 08:00:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20160401 08:30:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20160401 09:00:00","Unemployment Rate","","","","2"
"United States","20160401 12:30:00","Average Hourly Earnings (YoY)","","","","1"
"United States","20160401 12:30:00","Average Weekly Hours","","","","2"
"United States","20160401 12:30:00","Nonfarm Payrolls","","","","3"
"United States","20160401 12:30:00","Unemployment Rate","","","","3"
"United States","20160401 12:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20160401 12:30:00","Labor Force Participation Rate","","","","2"
"Canada","20160401 13:30:00","RBC Manufacturing PMI","","","","2"
"United States","20160401 13:45:00","Markit Manufacturing PMI","","","","2"
"United States","20160401 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160401 14:00:00","ISM Prices Paid","","","","3"
"United States","20160401 14:00:00","ISM Manufacturing PMI","","","","3"
"United States","20160401 14:00:00","Construction Spending (MoM)","","","","2"
"United States","20160401 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20160401 18:00:00","Total Vehicle Sales","","","","1"
