"country","date","name","actual","consensus","previous","volatility"
"Australia","20140819 01:30:00","RBA Meeting's Minutes","","","","2"
"New Zealand","20140819 03:00:00","RBNZ Inflation Expectations (YoY)","","","2.400  %","2"
"Japan","20140819 06:00:00","Machine Tool Orders (YoY)","","","34.100  %","2"
"United Kingdom","20140819 08:30:00","Consumer Price Index (YoY)","","1.800  %","1.900  %","2"
"European Monetary Union","20140819 08:30:00","Consumer Price Index (YoY)","","1.800  %","1.900  %","2"
"United Kingdom","20140819 08:30:00","Consumer Price Index (MoM)","","-0.200  %","0.200  %","2"
"United Kingdom","20140819 08:30:00","Core Consumer Price Index (YoY)","","","2.000  %","2"
"United Kingdom","20140819 08:30:00","DCLG House Price Index (YoY)","","11.200  %","10.500  %","1"
"United Kingdom","20140819 08:30:00","Producer Price Index - Input (MoM) n.s.a","","-1.000  %","-0.800  %","1"
"United Kingdom","20140819 08:30:00","PPI Core Output (MoM) n.s.a","","","-0.200  %","1"
"United Kingdom","20140819 08:30:00","PPI Core Output (YoY) n.s.a ","","0.900  %","1.000  %","1"
"United Kingdom","20140819 08:30:00","Producer Price Index - Input (YoY) n.s.a","","-6.400  %","-4.400  %","1"
"United Kingdom","20140819 08:30:00","Producer Price Index - Output (MoM) n.s.a","","0.100  %","-0.200  %","1"
"United Kingdom","20140819 08:30:00","Producer Price Index - Output (YoY) n.s.a","","0.000  %","0.200  %","1"
"United Kingdom","20140819 08:30:00","Retail Price Index (MoM)","","-0.100  %","0.200  %","1"
"United Kingdom","20140819 08:30:00","Retail Price Index (YoY)","","","2.600  %","1"
"Poland","20140819 12:00:00","Corporate Sector Wages","","","3.500  %","1"
"United States","20140819 12:30:00","Building Permits (MoM)",""," 1.000 "," 0.963 ","2"
"United States","20140819 12:30:00","Consumer Price Index (YoY)","","2.000  %","2.100  %","3"
"United States","20140819 12:30:00","Consumer Price Index (MoM)","","","0.300  %","2"
"United States","20140819 12:30:00","Consumer Price Index Core s.a","",""," 238.083 ","1"
"United States","20140819 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.100  %","2"
"United States","20140819 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.900  %","1.900  %","3"
"United States","20140819 12:30:00","Consumer Price Index n.s.a (MoM)",""," 238.340 "," 233.504 ","1"
"United States","20140819 12:30:00","Housing Starts (MoM)",""," 0.970 "," 0.893 ","2"
"United States","20140819 12:55:00","Redbook index (YoY)","","","4.800  %","1"
"United States","20140819 12:55:00","Redbook index (MoM)","","","1.100  %","1"
"United States","20140819 15:30:00","4-Week Bill Auction","","","0.040  %","1"
"United States","20140819 15:30:00","52-Week Bill auction","","","0.110  %","1"
"Argentina","20140819 19:00:00","Unemployment Rate (QoQ)","",""," 7.100 ","1"
"Argentina","20140819 21:00:00","Primary Budget Balance (MoM)","",""," 412.500 ","1"
"Australia","20140819 23:30:00","RBA's Governor Glenn Stevens Speech","","","","3"
"Japan","20140819 23:50:00","Adjusted Merchandise Trade Balance","","","¥ -1,080.800 ","2"
"Japan","20140819 23:50:00","Exports (YoY)","","3.800  %","-2.000  %","1"
"Japan","20140819 23:50:00","Imports (YoY)","","-1.700  %","8.400  %","1"
"Japan","20140819 23:50:00","Merchandise Trade Balance Total","","¥ -702.500 ","¥ -822.200 ","2"
