"country","date","name","actual","consensus","previous","volatility"
"China","20130609 01:30:00","Consumer Price Index (MoM)","","-0.200  %","0.200  %","2"
"China","20130609 01:30:00","Producer Price Index (YoY)","","-2.500  %","-2.600  %","2"
"China","20130609 05:30:00","Industrial Production (YoY)","","9.300  %","9.300  %","2"
"China","20130609 05:30:00","Retail Sales (YoY)","","12.900  %","12.800  %","2"
"China","20130609 05:30:00","Urban investment (YTD) (YoY)","","20.500  %","20.600  %","2"
"New Zealand","20130609 21:45:00","Manufacturing sales","","","0.000  %","1"
"Japan","20130609 23:50:00","Bank lending (YoY)","","","1.700  %","1"
"Japan","20130609 23:50:00","Current Account n.s.a.","","¥ 320.000 ","¥ 1,251.200 ","1"
"Japan","20130609 23:50:00","Gross Domestic Product Annualized","","3.500  %","1.000  %","3"
"Japan","20130609 23:50:00","Gross Domestic Product Deflator (YoY)","","-0.800  %","-0.700  %","1"
"Japan","20130609 23:50:00","Trade Balance - BOP Basis","","","¥ -219.900 ","2"
