"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120924 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","-0.700  %","-0.700  %","2"
"Germany","20120924 08:00:00","IFO - Business Climate",""," 102.400 "," 102.300 ","2"
"Germany","20120924 08:00:00","IFO - Current Assessment",""," 110.900 "," 111.200 ","2"
"Germany","20120924 08:00:00","IFO - Expectations",""," 95.000 "," 94.200 ","2"
"Switzerland","20120924 10:00:00","SNB Chairman Jordan Speech","","","","2"
"United States","20120924 12:30:00","Chicago Fed National Activity Index ","",""," -0.130 ","1"
"Mexico","20120924 13:00:00","1st half-month Core Inflation","","","0.160  %","1"
"Mexico","20120924 13:00:00","1st half-month Inflation","","","0.140  %","1"
"United States","20120924 14:30:00","Dallas Fed Manufacturing Business Index","",""," -1.600 ","1"
"Korea, Republic of","20120924 19:00:00","Trade Balance","","","$ 5.000 ","1"
"United States","20120924 19:30:00","FOMC Member Williams speech","","","","2"
"Korea, Republic of","20120924 21:00:00","Consumer Sentiment Index","",""," 99.000 ","1"
"Japan","20120924 23:50:00","Corporate Service Price (YoY)","","","-0.200  %","1"
