"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20131128 00:00:00","ANZ Business Confidence","60.500  %","","53.200  %","2"
"Australia","20131128 00:00:00","HIA New Home Sales (MoM)","","","6.400  %","2"
"Australia","20131128 00:30:00","Private Capital Expenditure","","","4.000  %","2"
"Switzerland","20131128 06:45:00","Gross Domestic Product (YoY)","","1.700  %","2.500  %","2"
"Switzerland","20131128 06:45:00","Gross Domestic Product s.a. (QoQ)","","0.400  %","0.500  %","2"
"Germany","20131128 08:55:00","Unemployment Change",""," 1.000 "," 2.000 ","2"
"Germany","20131128 08:55:00","Unemployment Rate s.a.","","6.900  %","6.900  %","2"
"European Monetary Union","20131128 10:00:00","Consumer Confidence",""," -15.400 "," -14.500 ","2"
"European Monetary Union","20131128 10:00:00","Economic Sentiment Indicator",""," 98.000 "," 97.800 ","2"
"European Monetary Union","20131128 10:00:00","Services Sentiment",""," -3.500 "," -3.700 ","2"
"United Kingdom","20131128 10:30:00","BOE's Governor Carney speech","","","","2"
"European Monetary Union","20131128 10:30:00","BOE's Governor Carney speech","","","","2"
"United Kingdom","20131128 10:30:00","Financial Stability Report","","","","2"
"Germany","20131128 13:00:00","Consumer Price Index (MoM)","","0.100  %","-0.200  %","2"
"Germany","20131128 13:00:00","Consumer Price Index (YoY)","","1.200  %","1.200  %","3"
"Germany","20131128 13:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.100  %","-0.300  %","2"
"Germany","20131128 13:00:00","Harmonised Index of Consumer Prices (YoY)","","1.300  %","1.200  %","3"
"Canada","20131128 13:30:00","Current Account",""," -14.400 "," -14.580 ","1"
"Canada","20131128 13:30:00","Industrial Product Price (MoM)","","-0.500  %","-0.300  %","1"
"Canada","20131128 13:30:00","Raw Material Price Index","","-1.500  %","-1.500  %","1"
"New Zealand","20131128 21:45:00","Building Permits s.a. (MoM)","","","1.400  %","2"
"Korea, Republic of","20131128 23:00:00","Industrial Output (YoY)","","","-3.600  %","1"
"Korea, Republic of","20131128 23:00:00","Industrial Output Growth","","","-2.100  %","1"
"Japan","20131128 23:13:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 54.200 ","2"
"Japan","20131128 23:30:00","National Consumer Price Index (YoY)","","","1.100  %","3"
"Japan","20131128 23:30:00","National CPI Ex Food, Energy (YoY)","","","0.000  %","1"
"Japan","20131128 23:30:00","National CPI Ex-Fresh Food (YoY)","","0.900  %","0.700  %","2"
"Japan","20131128 23:30:00","Tokyo Consumer Price Index (YoY)","","","0.600  %","1"
"Japan","20131128 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","","-0.200  %","1"
"Japan","20131128 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","0.400  %","0.300  %","1"
"Japan","20131128 23:30:00","Overall Household Spending (YoY)","","1.200  %","3.700  %","2"
"Japan","20131128 23:30:00","Unemployment Rate","","3.900  %","4.000  %","2"
"Japan","20131128 23:50:00","Industrial Production (MoM)","","2.000  %","-0.900  %","1"
"Japan","20131128 23:50:00","Industrial Production (YoY)","","","5.100  %","2"
