"country","date","name","actual","consensus","previous","volatility"
"China","20141223 02:00:00","CB Leading Economic Index","",""," 0.900 ","2"
"France","20141223 07:45:00","Gross Domestic Product (YoY)","","","0.800  %","2"
"United Kingdom","20141223 09:30:00","BBA Mortgage Approvals","",""," 37.100 ","2"
"United Kingdom","20141223 09:30:00","Current Account","","£ -17.000 ","£ -23.100 ","1"
"United Kingdom","20141223 09:30:00","Gross Domestic Product (YoY)","","3.000  %","3.200  %","2"
"European Monetary Union","20141223 09:30:00","Gross Domestic Product (YoY)","","3.000  %","3.200  %","2"
"United Kingdom","20141223 09:30:00","Gross Domestic Product (QoQ)","","0.800  %","0.900  %","2"
"European Monetary Union","20141223 09:30:00","Gross Domestic Product (QoQ)","","0.800  %","0.900  %","2"
"United Kingdom","20141223 09:30:00","Index of Services (3M/3M)","","","0.800  %","1"
"United Kingdom","20141223 09:30:00","Total Business Investment (YoY)","","11.500  %","11.000  %","1"
"United Kingdom","20141223 09:30:00","Total Business Investment (QoQ)","","1.600  %","3.300  %","1"
"United States","20141223 13:30:00","Durable Goods Orders","","1.800  %","0.400  %","3"
"United States","20141223 13:30:00","Durable Goods Orders ex Transportation","","0.700  %","-0.900  %","2"
"Canada","20141223 13:30:00","Gross Domestic Product (MoM)","","0.100  %","0.400  %","2"
"United States","20141223 13:30:00","Gross Domestic Product Annualized","","4.100  %","4.600  %","3"
"United States","20141223 13:30:00","Gross Domestic Product Price Index","","1.400  %","2.100  %","2"
"United States","20141223 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","2.300  %","2.300  %","2"
"United States","20141223 13:30:00","Core Personal Consumption Expenditures (QoQ)","","1.900  %","2.000  %","2"
"United States","20141223 13:55:00","Redbook index (YoY)","","","4.200  %","1"
"United States","20141223 13:55:00","Redbook index (MoM)","","","-1.200  %","1"
"Mexico","20141223 14:00:00","1st half-month Core Inflation","","","0.130  %","1"
"Mexico","20141223 14:00:00","1st half-month Inflation","","","0.740  %","1"
"United States","20141223 14:00:00","Housing Price Index (MoM)","","","0.000  %","1"
"Belgium","20141223 14:00:00","Leading Indicator","",""," -6.100 ","1"
"United States","20141223 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 89.700 "," 88.800 ","2"
"United States","20141223 15:00:00","New Home Sales Change (MoM)","","","0.700  %","2"
"United States","20141223 15:00:00","New Home Sales (MoM)",""," 0.472 "," 0.458 ","1"
"United States","20141223 15:00:00","Personal Income (MoM)","","0.500  %","0.200  %","2"
"United States","20141223 15:00:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.100  %","0.200  %","1"
"United States","20141223 15:00:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","1.600  %","2"
"United States","20141223 15:00:00","Personal Consumption Expenditures - Price Index (MoM)","","","0.100  %","1"
"United States","20141223 15:00:00","Personal Consumption Expenditures - Price Index (YoY)","","","1.400  %","1"
"United States","20141223 15:00:00","Personal Spending","","0.500  %","0.200  %","2"
"United States","20141223 15:00:00","Richmond Fed Manufacturing Index","",""," 4.000 ","1"
"United States","20141223 16:30:00","4-Week Bill Auction","","","0.020  %","1"
"United States","20141223 18:00:00","5-Year Note Auction","","","1.595  %","1"
"South Korea","20141223 21:00:00","Consumer Sentiment Index","",""," 103.000 ","1"
"Australia","20141223 23:00:00","CB Leading Indicator","","","-0.300  %","1"
