"country","date","name","actual","consensus","previous","volatility"
"Australia","20170310 00:30:00","Investment Lending for Homes","","","","2"
"Australia","20170310 00:30:00","Home Loans","","","","2"
"China","20170310 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Russia","20170310 06:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20170310 07:00:00","Wholesale Price Index (YoY)","","","","2"
"Germany","20170310 07:00:00","Wholesale Price Index (MoM)","","","","2"
"Germany","20170310 07:00:00","Exports (MoM)","","","","2"
"Germany","20170310 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20170310 07:00:00","Current Account n.s.a.","","","","2"
"Germany","20170310 07:00:00","Imports (MoM)","","","","2"
"France","20170310 07:45:00","Industrial Output (MoM)","","","","1"
"Spain","20170310 08:00:00","Retail Sales (YoY)","","","","1"
"United Kingdom","20170310 09:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20170310 09:30:00","Consumer Inflation Expectations","","","","2"
"United Kingdom","20170310 09:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170310 09:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170310 09:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170310 09:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20170310 09:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20170310 09:30:00","Total Trade Balance","","","","1"
"United Kingdom","20170310 09:30:00","Trade Balance; non-EU","","","","1"
"Greece","20170310 10:00:00","Industrial Production (YoY)","","","","1"
"Greece","20170310 10:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170310 10:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170310 11:00:00","Consumer Price Index (MoM)","","","","1"
"Portugal","20170310 11:00:00","Consumer Price Index (YoY)","","","","1"
"India","20170310 11:00:00","Trade Deficit Government","","","","1"
"India","20170310 11:30:00","Manufacturing Output","","","","1"
"India","20170310 11:30:00","Industrial Output","","","","1"
"India","20170310 11:30:00","Cumulative Industrial Output","","","","1"
" USD"","20170310 11:30:00",""FX Reserves","","","","India"
"Brazil","20170310 12:00:00","IPCA Inflation","","","","1"
"European Monetary Union","20170310 12:00:00","EcoFin Meeting","","","","2"
"United States","20170310 13:30:00","Nonfarm Payrolls","","","","3"
"United States","20170310 13:30:00","Average Weekly Hours","","","","2"
"United States","20170310 13:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20170310 13:30:00","Labor Force Participation Rate","","","","2"
"United States","20170310 13:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20170310 13:30:00","Unemployment Rate","","","","3"
"Canada","20170310 13:30:00","Participation rate","","","","2"
"Canada","20170310 13:30:00","Net Change in Employment","","","","3"
"Canada","20170310 13:30:00","Unemployment Rate","","","","3"
"United Kingdom","20170310 15:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20170310 18:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20170310 19:00:00","Monthly Budget Statement","","","","2"
"United States","20170310 20:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170310 20:30:00","CFTC USD NC net positions","","","","1"
"United States","20170310 20:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20170310 20:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170310 20:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170310 20:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170310 20:30:00","CFTC AUD NC net positions","","","","1"
