"country","date","name","actual","consensus","previous","volatility"
"Australia","20140402 00:30:00","Building Permits (YoY)","","","34.600  %","2"
"United Kingdom","20140402 08:30:00","PMI Construction",""," 63.000 "," 62.600 ","2"
"European Monetary Union","20140402 09:00:00","Gross Domestic Product s.a. (YoY)","","","-0.300  %","2"
"European Monetary Union","20140402 09:00:00","Gross Domestic Product s.a. (QoQ)","","","0.100  %","2"
"United States","20140402 11:00:00","MBA Mortgage Applications","","","-3.500  %","2"
"Brazil","20140402 12:00:00","Industrial Output (MoM)","","","2.900  %","1"
"Brazil","20140402 12:00:00","Industrial Output (YoY)","","","-2.400  %","1"
"United States","20140402 12:15:00","ADP Employment Change",""," 195.000 "," 139.000 ","2"
"Singapore","20140402 13:30:00","Purchasing Managers Index","",""," 50.900 ","1"
"United States","20140402 13:45:00","ISM New York index","",""," 57.000 ","1"
"Denmark","20140402 14:00:00","Currency Reserves","",""," 475.400 ","1"
"European Monetary Union","20140402 14:00:00","EcoFin Meeting","","","","2"
"United States","20140402 14:00:00","Factory Orders (MoM)","","0.900  %","-0.700  %","2"
"United States","20140402 14:30:00","EIA Crude Oil Stocks change",""," 1.300 "," 6.619 ","1"
"United States","20140402 20:00:00","Fed's Bullard speech","","","","1"
"Australia","20140402 22:30:00","AiG Performance of Services Index","",""," 55.200 ","2"
"Japan","20140402 23:15:00","Markit Services PMI","",""," 51.200 ","0"
"Japan","20140402 23:50:00","Foreign investment in Japan stocks","","","¥ -191.000 ","2"
"Japan","20140402 23:50:00","Foreign bond investment","","","¥ -395.500 ","2"
