"country","date","name","actual","consensus","previous","volatility"
"China","20180112 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20180112 02:00:00","Imports (YoY)","","","","2"
"China","20180112 02:00:00","Trade Balance CNY","","","","2"
"China","20180112 02:00:00","Exports (YoY) CNY","","","","2"
"China","20180112 02:00:00","Imports (YoY) CNY","","","","2"
"China","20180112 02:00:00","Trade Balance USD","","","","2"
"China","20180112 02:00:00","Exports (YoY)","","","","2"
"China","20180112 02:00:00","Fixed Asset Investment (YTD) (YoY)","","","","1"
"China","20180112 02:00:00","New Loans","","","","1"
"China","20180112 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Japan","20180112 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20180112 05:00:00","Eco Watchers Survey: Current","","","","2"
"France","20180112 07:45:00","Consumer Price Index (EU norm) (MoM)","","","","1"
"France","20180112 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"France","20180112 07:45:00","Inflation ex-tobacco (MoM)","","","","1"
"Spain","20180112 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20180112 08:00:00","HICP (MoM)","","","","1"
"Spain","20180112 08:00:00","HICP (YoY)","","","","1"
"Spain","20180112 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20180112 09:00:00","Industrial Output w.d.a (YoY)","","","","1"
"Italy","20180112 09:00:00","Industrial Output s.a. (MoM)","","","","1"
"Greece","20180112 10:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20180112 10:00:00","Consumer Price Index (YoY)","","","","1"
"India","20180112 11:30:00","Cumulative Industrial Output","","","","1"
" USD"","20180112 11:30:00",""FX Reserves","","","","India"
"United States","20180112 13:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20180112 13:30:00","Retail Sales control group","","","","2"
"United States","20180112 13:30:00","Retail Sales (MoM)","","","","3"
"United States","20180112 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20180112 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"United States","20180112 13:30:00","Consumer Price Index (YoY)","","","","3"
"United States","20180112 13:30:00","Consumer Price Index n.s.a (MoM)","","","","1"
"United States","20180112 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20180112 13:30:00","Consumer Price Index Core s.a","","","","1"
"United States","20180112 15:00:00","Business Inventories","","","","1"
"United States","20180112 15:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"Germany","20180112 16:30:00","German Buba President Weidmann speech","","","","2"
"United States","20180112 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20180112 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20180112 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20180112 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20180112 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20180112 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20180112 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20180112 19:30:00","CFTC AUD NC net positions","","","","1"
"United States","20180112 21:15:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","2"
