"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20130614 09:00:00","Consumer Price Index (YoY)","","1.400  %","1.200  %","2"
"European Monetary Union","20130614 09:00:00","Consumer Price Index - Core (YoY)","","","1.000  %","2"
"European Monetary Union","20130614 09:00:00","Consumer Price Index (MoM)","","0.100  %","-0.100  %","2"
"Poland","20130614 12:00:00","M3 Money Supply (YoY)","","","7.200  %","1"
"Poland","20130614 12:00:00","Net Inflation","","","1.100  %","1"
"United States","20130614 12:30:00","Current Account","","$ -109.700 ","$ -110.400 ","1"
"Canada","20130614 12:30:00","Manufacturing Shipments (MoM)","","0.300  %","-0.300  %","1"
"United States","20130614 12:30:00","Producer Price Index (YoY)","","1.400  %","0.600  %","2"
"United States","20130614 12:30:00","Producer Price Index (MoM)","","0.100  %","-0.700  %","1"
"United States","20130614 12:30:00","Producer Price Index ex Food & Energy (MoM)","","0.100  %","0.100  %","1"
"United States","20130614 12:30:00","Producer Price Index ex Food & Energy (YoY)","","1.700  %","1.700  %","2"
"United States","20130614 13:15:00","Industrial Production (MoM)","","0.200  %","-0.500  %","2"
"United States","20130614 13:15:00","Capacity Utilization","","77.900  %","77.800  %","1"
"United States","20130614 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 84.500 "," 84.500 ","2"
"Argentina","20130614 19:00:00","Consumer Price Index (MoM)","","","0.700  %","1"
