"country","date","name","actual","consensus","previous","volatility"
"Japan","20111211 23:50:00","Domestic Corporate Goods Price Index (YoY)","1.7%","1.5%","1.6%","1"
"Japan","20111211 23:50:00","Domestic Corporate Goods Price Index (MoM)","0.1%","-0.1%","-0.8%","1"
"Australia","20111212 00:30:00","Home Loans","0.7%","0.0%","2.2%","2"
"Australia","20111212 00:30:00","Investment Lending for Homes","-5.5%","","1.9%","1"
"Australia","20111212 00:30:00","Trade Balance","1.595B","2.000B","2.560B","2"
"Japan","20111212 05:00:00","Consumer Confidence Index","38.1","38.3","38.6","2"
"Japan","20111212 06:00:00","Machine Tool Orders (YoY)","15.9%","","26.0%","2"
"Germany","20111212 07:00:00","Wholesale Price Index (MoM)","0.7%","0.6%","-1.0%","1"
"Germany","20111212 07:00:00","Wholesale Price Index (YoY)","4.9%","","5.0%","1"
"United States","20111212 19:00:00","Monthly Budget Statement","-137.30B","-150.00B","-98.47B","2"
"New Zealand","20111212 21:45:00","Food Price Index (MoM)","0.2%","","-1.3%","1"
"Japan","20111212 23:50:00","Tertiary Industry Index (MoM)","0.6%","0.5%","-0.7%","2"
"United Kingdom","20111213 00:01:00","RICS Housing Price Balance","-17","-25","-24","2"
"Australia","20111213 00:30:00","Housing Starts (QoQ)","-6.8%","","-4.7%","2"
"Australia","20111213 00:30:00","National Australia Bank's Business Confidence","2","","2","2"
"Australia","20111213 00:30:00","National Australia Bank's Business Conditions","1","","-1","1"
"Japan","20111213 05:00:00","Bank of Japan Monthly Economic Survey","","","","1"
"Switzerland","20111213 06:45:00","SECO Economic Forecasts","","","","2"
"United Kingdom","20111213 09:30:00","Core Consumer Price Index (YoY)","3.2%","3.3%","3.4%","3"
"United Kingdom","20111213 09:30:00","Consumer Price Index (YoY)","4.8%","4.8%","5.0%","3"
"United Kingdom","20111213 09:30:00","Consumer Price Index (MoM)","0.2%","0.2%","0.1%","2"
"United Kingdom","20111213 09:30:00","DCLG House Price Index (YoY)","-0.4%","-0.9%","-1.4%","1"
"United Kingdom","20111213 09:30:00","Retail Price Index (YoY)","5.2%","5.2%","5.4%","1"
"United Kingdom","20111213 09:30:00","Retail Price Index (MoM)","0.2%","0.2%","0.0%","1"
"European Monetary Union","20111213 10:00:00","ZEW Survey - Economic Sentiment","-54.1","-60.3","-59.1","2"
"Germany","20111213 10:00:00","ZEW Survey - Economic Sentiment","-53.8","-55.0","-55.2","3"
"Germany","20111213 10:00:00","ZEW Survey - Current Situation","26.8","31.0","34.2","2"
"United States","20111213 13:30:00","Retail Sales (MoM)","0.2%","0.6%","0.6%","2"
"United States","20111213 13:30:00","Retail Sales ex Autos (MoM)","0.2%","0.5%","0.6%","2"
"United States","20111213 15:00:00","Business Inventories","0.8%","0.4%","0.0%","1"
"United States","20111213 15:00:00","IBD/TIPP Economic Optimism (MoM)","42.8","42.5","40.6","1"
"United States","20111213 19:15:00","Fed Interest Rate Decision","0.25%","0.25%","0.25%","3"
