"country","date","name","actual","consensus","previous","volatility"
"China","20120108 00:00:00","M2 Money Supply (YoY)","13.6%","12.6%","12.7%","1"
"Korea Republic of","20120108 21:00:00","Producer Price Index Growth","0.2%","","-0.2%","1"
"Korea Republic of","20120108 21:00:00","Producer Price Index Growth (YoY)","4.3%","","5.1%","1"
"New Zealand","20120108 21:45:00","Trade Balance","-308M","","-228M","2"
"Australia","20120108 22:30:00","AiG Performance of Construction Index","41.0","","39.6","2"
"Australia","20120109 00:00:00","HIA New Home Sales (MoM)","6.8%","","5.5%","2"
"Australia","20120109 00:30:00","Retail Sales s.a. (MoM)","0.0%","0.4%","0.2%","2"
"South Africa","20120109 06:00:00","Gross $Gold & Forex Reserve ","$48.86B","","$49.65B","1"
"South Africa","20120109 06:00:00","Net $Gold & Forex Reserve","$47.867B","","$48.633B","1"
"Switzerland","20120109 06:45:00","Unemployment Rate n.s.a (MoM)","3.3%","3.0%","3.1%","2"
"Germany","20120109 07:00:00","Current Account n.s.a.","€14.3B","","€10.0B","1"
"Germany","20120109 07:00:00","Trade Balance s.a.","€15.1B","€13.2B","€12.5B","2"
"France","20120109 07:45:00","Exports, EUR","€37.4B","","€36.2B","1"
"France","20120109 07:45:00","Imports, EUR","€41.8B","","€41.8B","1"
"France","20120109 07:45:00","Trade Balance EUR","€-4.4B","","€-5.6B","1"
"Czech Republic","20120109 08:00:00","Consumer Price Index (MoM)","0.4%","","0.4%","1"
"Czech Republic","20120109 08:00:00","Consumer Price Index (YoY)","2.4%","","2.5%","1"
"Denmark","20120109 08:00:00","Current Account","12.6B","","8.7B","1"
"Turkey","20120109 08:00:00","Industrial Production (YoY)","8.4%","","7.3%","1"
"Czech Republic","20120109 08:00:00","Retail Sales (YoY)","0.5%","","1.5%","1"
"Denmark","20120109 08:00:00","Trade Balance","7.1B","","6.9B","1"
"Romania","20120109 08:00:00","Trade Balance","€0.90B","","€-0.74B","1"
"Hungary","20120109 08:00:00","Trade Balance","€666.0M","","€490.3M","1"
"Czech Republic","20120109 08:00:00","Unemployment Rate","8.6%","","8.0%","1"
"Switzerland","20120109 08:15:00","Real Retail Sales (YoY)","1.8%","","0.1%","2"
"Norway","20120109 09:00:00","Credit Indicator","6.6%","","6.8%","1"
"European Monetary Union","20120109 09:30:00","Sentix Investor Confidence","-21.1","-21.3","-24.0","2"
"Portugal","20120109 11:00:00","Global Trade Balance","€-3.110B","","€-3.558B","1"
"Germany","20120109 11:00:00","Industrial Production s.a. (MoM)","-0.6%","-0.4%","0.8%","1"
"Germany","20120109 11:00:00","Industrial Production s.a. w.d.a. (YoY)","3.6%","","4.2%","2"
"Ireland","20120109 12:04:11","Consumer Confidence","49.2","","60.1","1"
"Canada","20120109 13:30:00","Building Permits (MoM)","-3.6%","-3.1%","11.6%","1"
"Chile","20120109 13:30:00","Trade Balance","$393.21M","","$657.00M","1"
"Mexico","20120109 14:00:00","12-Month Inflation","3.82%","","3.48%","1"
"Mexico","20120109 14:00:00","Core Inflation","0.51%","","0.32%","1"
"Mexico","20120109 14:00:00","Headline Inflation","0.82%","","1.08%","1"
"Turkey","20120109 15:30:00","Treasury Cash Balance","-6.78B","","-4.49","1"
"Canada","20120109 15:30:58","Bank of Canada Business Outlook Survey","","","","2"
"United States","20120109 20:00:00","Consumer Credit Change","$20.37B","$7.30B","$6.02B","2"
"New Zealand","20120109 21:45:00","Building Permits s.a. (MoM)","-6.4%","","10.7%","1"
"United Kingdom","20120110 00:01:00","BRC Retail Sales Monitor - All (YoY)","2.2%","0.5%","-1.6%","1"
"United Kingdom","20120110 00:01:00","RICS Housing Price Balance","-16","-19","-17","1"
"Australia","20120110 00:30:00","Building Permits (MoM)","8.4%","6.0%","-10.0%","1"
"Australia","20120110 00:30:00","Building Permits (YoY)","-18.9%","-19.8%","-29.8%","1"
"China","20120110 04:05:58","Trade Balance","16.52B","8.70B","14.50B","2"
