"country","date","name","actual","consensus","previous","volatility"
"Germany","20140226 07:00:00","Gfk Consumer Confidence Survey",""," 8.200 "," 8.200 ","2"
"Switzerland","20140226 07:00:00","UBS Consumption Indicator","",""," 1.810 ","2"
"United Kingdom","20140226 09:30:00","Gross Domestic Product (QoQ)","","0.700  %","0.800  %","2"
"European Monetary Union","20140226 09:30:00","Gross Domestic Product (QoQ)","","0.700  %","0.800  %","2"
"United Kingdom","20140226 09:30:00","Gross Domestic Product (YoY)","","2.800  %","1.900  %","2"
"European Monetary Union","20140226 09:30:00","Gross Domestic Product (YoY)","","2.800  %","1.900  %","2"
"United Kingdom","20140226 09:30:00","Total Business Investment (YoY)","","","-5.300  %","2"
"Mexico","20140226 14:00:00","Trade Balance s/a, $","","","$ 1.524 ","1"
"Mexico","20140226 14:00:00","Trade Balance, $","","","$ 1.658 ","1"
"United States","20140226 15:00:00","New Home Sales (MoM)",""," 0.400 "," 0.414 ","2"
"United States","20140226 15:00:00","New Home Sales Change (MoM)","","","-7.000  %","1"
"United States","20140226 15:30:00","EIA Crude Oil Stocks change","",""," 0.973 ","1"
"United States","20140226 18:00:00","5-Year Note Auction","","","1.572  %","1"
"Brazil","20140226 18:00:00","Interest Rate Decision","","","10.500  %","1"
"New Zealand","20140226 21:45:00","Trade Balance (YoY)","","$ 0.250 ","$ -0.260 ","2"
"New Zealand","20140226 21:45:00","Exports","","$ 4.090 ","$ 4.760 ","1"
"New Zealand","20140226 21:45:00","Imports","","$ 3.900 ","$ 4.240 ","1"
"New Zealand","20140226 21:45:00","Trade Balance (MoM)","","$ 216.000 ","$ 523.000 ","2"
"New Zealand","20140226 21:45:00","Visitor Arrivals (YoY)","","","4.900  %","1"
"Korea, Republic of","20140226 23:00:00","Current Account Balance","",""," 8.070 ","1"
"Japan","20140226 23:50:00","Foreign bond investment","","","¥ 501.500 ","1"
"Japan","20140226 23:50:00","Foreign investment in Japan stocks","","","¥ -279.000 ","1"
