"country","date","name","actual","consensus","previous","volatility"
"Australia","20160613 00:00:00","Queen's Birthday","","","","0"
"New Zealand","20160613 01:30:00","REINZ House Price Index (MoM)","","","","2"
"China","20160613 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160613 02:00:00","Retail Sales (YoY)","","","","2"
"China","20160613 02:00:00","Industrial Production (YoY)","","","","2"
"China","20160613 02:00:00","Urban investment (YTD) (YoY)","","","","1"
"China","20160613 02:00:00","New Loans","","","","1"
"India","20160613 11:30:00","Trade Deficit - RBI","","","","1"
"India","20160613 11:30:00","Current Account Balance $","","","","1"
" USD"","20160613 11:30:00",""FX Reserves","","","","India"
"India","20160613 12:00:00","Cumulative Industrial Output","","","","1"
"United Kingdom","20160613 13:30:00","CB Leading Economic Index","","","","1"
"United States","20160613 15:30:00","3-Month Bill Auction","","","","1"
"United States","20160613 15:30:00","6-Month Bill Auction","","","","1"
"New Zealand","20160613 22:45:00","Food Price Index (MoM)","","","","1"
