"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20160629 00:00:00","EU leaders summit","","","","3"
"Australia","20160629 01:00:00","HIA New Home Sales (MoM)","","","","2"
"Germany","20160629 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"United Kingdom","20160629 06:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20160629 06:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"Switzerland","20160629 06:00:00","UBS Consumption Indicator","","","","2"
"Spain","20160629 07:00:00","HICP (YoY)","","","","1"
"United Kingdom","20160629 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20160629 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20160629 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20160629 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20160629 08:30:00","M4 Money Supply (MoM)","","","","1"
"Portugal","20160629 09:00:00","Business Confidence","","","","1"
"Portugal","20160629 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160629 09:00:00","Services Sentiment","","","","2"
"European Monetary Union","20160629 09:00:00","Consumer Confidence","","","","2"
"European Monetary Union","20160629 09:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20160629 09:00:00","Business Climate","","","","2"
"European Monetary Union","20160629 09:00:00","Industrial Confidence","","","","2"
"United States","20160629 11:00:00","MBA Mortgage Applications","","","","1"
"Germany","20160629 12:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20160629 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20160629 12:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20160629 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"United States","20160629 12:30:00","Personal Spending","","","","2"
"United States","20160629 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","2"
"United States","20160629 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20160629 12:30:00","Personal Income (MoM)","","","","2"
"United States","20160629 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","2"
"United States","20160629 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20160629 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20160629 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20160629 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20160629 15:00:00","Bank Stress Test Info","","","","3"
"United States","20160629 17:00:00","5-Year Note Auction","","","","1"
"United States","20160629 17:00:00","7-Year Note Auction","","","","1"
"United States","20160629 20:30:00","Bank Stress Test Info","","","","3"
"New Zealand","20160629 22:45:00","Building Permits s.a. (MoM)","","","","2"
"United Kingdom","20160629 23:05:00","Gfk Consumer Confidence","","","","2"
"Japan","20160629 23:50:00","Industrial Production (YoY)","","","","2"
"Japan","20160629 23:50:00","Industrial Production (MoM)","","","","2"
"Japan","20160629 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20160629 23:50:00","Foreign bond investment","","","","2"
