"country","date","name","actual","consensus","previous","volatility"
"Greece","20161028 00:00:00","The Ochi day","","","","0"
"New Zealand","20161028 00:00:00","ANZ Business Confidence","","","","1"
"Australia","20161028 00:00:00","HIA New Home Sales (MoM)","","","","2"
"Australia","20161028 00:30:00","Producer Price Index (QoQ)","","","","1"
"Australia","20161028 00:30:00","Producer Price Index (YoY)","","","","1"
"France","20161028 05:30:00","Gross Domestic Product (YoY)","","","","2"
"France","20161028 05:30:00","Gross Domestic Product (QoQ)","","","","2"
"France","20161028 06:45:00","Producer Prices (MoM)","","","","1"
"France","20161028 06:45:00","Consumer Spending (MoM)","","","","1"
"France","20161028 06:45:00","Consumer Price Index (EU norm) (YoY)","","","","1"
"Spain","20161028 07:00:00","HICP (YoY)","","","","1"
"Spain","20161028 07:00:00","Gross Domestic Product - Estimated (QoQ)","","","","1"
"Spain","20161028 07:00:00","Gross Domestic Product - Estimated (YoY)","","","","1"
"Switzerland","20161028 07:00:00","KOF Leading Indicator","","","","2"
"Italy","20161028 09:00:00","10-y Bond Auction","","","","1"
"Italy","20161028 09:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20161028 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20161028 09:00:00","Services Sentiment","","","","1"
"European Monetary Union","20161028 09:00:00","Business Climate","","","","1"
"European Monetary Union","20161028 09:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20161028 09:00:00","Economic Sentiment Indicator","","","","1"
"Brazil","20161028 10:00:00","Inflation Index/IGP-M","","","","1"
"Portugal","20161028 10:00:00","Business Confidence","","","","1"
"Portugal","20161028 10:00:00","Consumer Confidence","","","","1"
"Russia","20161028 10:30:00","Interest rate decision","","","","2"
"India","20161028 11:30:00","Bank Loan Growth","","","","1"
" USD"","20161028 11:30:00",""FX Reserves","","","","India"
"Germany","20161028 12:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20161028 12:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20161028 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20161028 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"United States","20161028 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20161028 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20161028 12:30:00","Employment cost index","","","","1"
"United States","20161028 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20161028 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20161028 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20161028 17:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20161028 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20161028 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20161028 19:30:00","CFTC Oil NC net positions","","","","1"
" pesos"","20161028 19:30:00",""Fiscal Balance","","","","Mexico"
"United Kingdom","20161028 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20161028 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20161028 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20161028 19:30:00","CFTC AUD NC net positions","","","","1"
