"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20120227 00:01:00","Hometrack Housing Prices s.a","",""," -0.200 ","1"
"Finland","20120227 07:00:00","Consumer Confidence","",""," 3.400 ","1"
"Finland","20120227 07:00:00","Industrial Confidence","",""," -8.000 ","1"
"France","20120227 07:45:00","Producer Prices (MoM)","","","-0.100  %","1"
"Italy","20120227 09:00:00","Business Confidence","",""," 92.100 ","1"
"European Monetary Union","20120227 09:00:00","M3 Money Supply (YoY)","","1.800  %","1.600  %","1"
"European Monetary Union","20120227 09:00:00","M3 Money Supply (3m)","","1.800  %","2.100  %","1"
"Brazil","20120227 11:00:00","Inflation Index/IGP-M","","","0.250  %","1"
"United States","20120227 15:00:00","Pending Home Sales (MoM)","","1.000  %","-3.500  %","1"
"Korea, Republic of","20120227 23:00:00","Current Account Balance","",""," 5.550 ","1"
"Japan","20120227 23:50:00","Retail Trade s.a (MoM)","","1.000  %","0.300  %","1"
"Japan","20120227 23:50:00","Large Retailer's Sales","","-1.100  %","-0.400  %","2"
"Japan","20120227 23:50:00","Retail Trade (YoY)","","-0.100  %","2.500  %","2"
