"country","date","name","actual","consensus","previous","volatility"
"Germany","20171030 07:00:00","Retail Sales (YoY)","","","","2"
"Germany","20171030 07:00:00","Retail Sales (MoM)","","","","2"
"Spain","20171030 08:00:00","HICP (YoY)","","","","1"
"Spain","20171030 08:00:00","Gross Domestic Product - Estimated (QoQ)","","","","1"
"Spain","20171030 08:00:00","Gross Domestic Product - Estimated (YoY)","","","","1"
"Switzerland","20171030 08:00:00","KOF Leading Indicator","","","","2"
"Italy","20171030 09:30:00","10-y Bond Auction","","","","1"
"United Kingdom","20171030 09:30:00","Consumer Credit","","","","2"
"United Kingdom","20171030 09:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20171030 09:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20171030 09:30:00","M4 Money Supply (MoM)","","","","1"
"Portugal","20171030 09:30:00","Consumer Confidence","","","","1"
"Portugal","20171030 09:30:00","Business Confidence","","","","1"
"Greece","20171030 10:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20171030 10:00:00","Industrial Confidence","","","","2"
"European Monetary Union","20171030 10:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20171030 10:00:00","Business Climate","","","","2"
"European Monetary Union","20171030 10:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20171030 10:00:00","Services Sentiment","","","","2"
"Brazil","20171030 11:00:00","Inflation Index/IGP-M","","","","1"
"United States","20171030 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","3"
"United States","20171030 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20171030 12:30:00","Personal Spending","","","","2"
"United States","20171030 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20171030 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","3"
"United States","20171030 12:30:00","Personal Income (MoM)","","","","2"
"Germany","20171030 13:00:00","Consumer Price Index (YoY)","","","","1"
"Germany","20171030 13:00:00","Harmonised Index of Consumer Prices (YoY)","","","","1"
"Germany","20171030 13:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20171030 13:00:00","Harmonised Index of Consumer Prices (MoM)","","","","1"
"United States","20171030 14:30:00","Dallas Fed Manufacturing Business Index","","","","2"
"United States","20171030 15:30:00","3-Month Bill Auction","","","","1"
"United States","20171030 15:30:00","6-Month Bill Auction","","","","1"
"United States","20171030 18:00:00","Loan Officer Survey","","","","1"
" pesos"","20171030 21:00:00",""Fiscal Balance","","","","Mexico"
"New Zealand","20171030 21:45:00","Building Permits s.a. (MoM)","","","","2"
"Japan","20171030 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20171030 23:30:00","Unemployment Rate","","","","2"
"Japan","20171030 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20171030 23:50:00","Industrial Production (MoM)","","","","1"
"Japan","20171030 23:50:00","Industrial Production (YoY)","","","","1"
