"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20161125 07:00:00","Nationwide Housing Prices s.a (MoM)","","","","1"
"United Kingdom","20161125 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","","","1"
"France","20161125 07:45:00","Consumer Confidence","","","","1"
"Italy","20161125 09:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20161125 09:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20161125 09:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20161125 09:00:00","Industrial Orders n.s.a (YoY)","","","","1"
"United Kingdom","20161125 09:30:00","Gross Domestic Product (QoQ)","","","","3"
"European Monetary Union","20161125 09:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20161125 09:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20161125 09:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20161125 09:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20161125 09:30:00","Index of Services (3M/3M)","","","","1"
"Italy","20161125 10:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20161125 10:00:00","Retail Sales s.a. (MoM)","","","","1"
"United Kingdom","20161125 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"India","20161125 11:30:00","Bank Loan Growth","","","","1"
" USD"","20161125 11:30:00",""FX Reserves","","","","India"
"United States","20161125 13:30:00","Wholesale Inventories","","","","1"
"United States","20161125 13:30:00","Goods Trade Balance","","","","1"
"United States","20161125 14:45:00","Markit Services PMI","","","","2"
"United States","20161125 14:45:00","Markit PMI Composite","","","","2"
"Mexico","20161125 15:00:00","Accumulated Current Account/GDP","","","","1"
" $ (QoQ)"","20161125 15:00:00",""Current Account","","","","Mexico"
