"country","date","name","actual","consensus","previous","volatility"
"China","20121214 01:45:00","HSBC Manufacturing PMI","",""," 50.500 ","2"
"China","20121214 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","-3.450  %","2"
"Japan","20121214 04:30:00","Industrial Production (YoY)","","","-8.100  %","2"
"France","20121214 07:58:00","Markit Manufacturing PMI",""," 44.900 "," 44.500 ","2"
"France","20121214 07:58:00","Markit Services PMI",""," 45.800 "," 45.800 ","2"
"Germany","20121214 08:28:00","Markit Manufacturing PMI",""," 47.200 "," 46.800 ","2"
"Germany","20121214 08:28:00","Markit Services PMI",""," 50.000 "," 49.700 ","2"
"European Monetary Union","20121214 08:58:00","Markit Manufacturing PMI",""," 46.600 "," 46.200 ","2"
"European Monetary Union","20121214 08:58:00","Markit Services PMI",""," 47.000 "," 46.700 ","2"
"European Monetary Union","20121214 08:58:00","Markit PMI Composite",""," 46.800 "," 46.500 ","2"
"European Monetary Union","20121214 10:00:00","Consumer Price Index (MoM)","","-0.200  %","0.200  %","2"
"European Monetary Union","20121214 10:00:00","Consumer Price Index - Core (YoY)","","1.500  %","1.500  %","2"
"European Monetary Union","20121214 10:00:00","Consumer Price Index (YoY)","","2.200  %","2.500  %","2"
"Peru","20121214 13:00:00","Inflation report","","","","1"
"Poland","20121214 13:00:00","M3 Money Supply (YoY)","","","8.000  %","1"
"United States","20121214 13:30:00","Consumer Price Index (MoM)","","-0.200  %","0.100  %","2"
"United States","20121214 13:30:00","Consumer Price Index (YoY)","","1.900  %","2.200  %","3"
"United States","20121214 13:30:00","Consumer Price Index Core s.a","",""," 230.990 ","1"
"United States","20121214 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.200  %","2"
"United States","20121214 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","2.000  %","2.000  %","3"
"United States","20121214 13:30:00","Consumer Price Index n.s.a (MoM)",""," 230.400 "," 231.320 ","1"
"Canada","20121214 13:30:00","Manufacturing Shipments (MoM)","","0.000  %","0.400  %","1"
"United States","20121214 13:58:00","Markit Manufacturing PMI",""," 52.000 "," 52.400 ","2"
"Mexico","20121214 14:00:00","Private Spending (QoQ)","","","0.400  %","1"
"Mexico","20121214 14:00:00","Private Spending (YoY)","","","3.300  %","1"
"United States","20121214 14:15:00","Industrial Production (MoM)","","0.300  %","-0.400  %","2"
"United States","20121214 14:15:00","Capacity Utilization","","78.000  %","77.800  %","1"
"Peru","20121214 15:00:00","Trade balance","","","","1"
"Colombia","20121214 18:00:00","Interest rate","","","","1"
"Argentina","20121214 19:00:00","Consumer Price Index (MoM)","","","0.900  %","1"
